# Id,x_center,y_center,z_center,c,c_max,c_min,r_vir,n_vir,n_tot
85003602094,338.214100,493.636000,895.518400,22.887985,25.216312,20.491613,0.353952,110,111
85003602095,343.972600,459.559600,864.975800,7.568934,8.121007,7.032602,0.272196,110,111
85003604952,394.761700,470.474000,888.595500,20.311811,22.030786,18.636207,0.328324,110,111
85003604953,408.596800,485.295300,878.454600,37.862147,42.022750,33.711502,0.432901,110,111
85003604954,411.108200,482.505500,878.582000,11.422358,12.189828,10.665027,0.351367,110,111
85003604955,403.957100,459.562200,868.572400,12.717450,13.802643,11.623861,0.274465,110,111
85003604956,416.363600,421.409100,907.238200,9.343608,10.127827,8.575027,0.285130,110,111
85003604966,428.201200,470.001600,900.972000,14.407590,15.584791,13.206310,0.216930,110,111
85003604978,409.678700,466.536800,914.120400,20.706455,22.565347,18.831956,0.254458,110,111
85003605329,360.972400,508.224700,918.910300,10.551121,11.456999,9.650006,0.262486,110,111
85003605397,429.036700,518.438400,914.020900,14.948906,16.179449,13.728703,0.286554,110,111
85003605424,397.556800,515.670400,852.431200,7.636027,8.265126,7.000969,0.271729,110,111
85003605428,410.106100,514.194200,855.269000,8.321200,9.110149,7.529943,0.318934,110,111
85003605432,402.098700,513.101600,837.518500,9.799628,10.598727,8.980930,0.235098,110,111
85003605442,430.501500,508.502000,888.043900,6.937074,7.464344,6.399855,0.255335,110,111
85003631985,380.800700,485.026700,852.938700,10.655085,11.675920,9.661828,0.268722,109,110
85003632309,368.021500,453.270700,824.544600,9.789587,10.565951,9.000136,0.280722,109,110
85003632332,367.861500,436.000100,872.201300,7.120515,7.722970,6.521577,0.288341,109,110
85003632333,350.435500,427.514400,877.046900,7.282436,7.932721,6.638095,0.237726,109,110
85003632334,346.848200,484.624500,892.213100,14.907888,16.399296,13.437105,0.419733,109,110
85003632335,348.538200,476.206800,906.484000,14.754874,15.936839,13.554794,0.241981,109,110
85003635179,391.385700,447.555500,886.903100,15.078017,16.337799,13.833504,0.293248,109,110
85003635180,392.853200,474.475300,893.847600,14.849532,15.961606,13.704412,0.311389,109,110
