#OK
#SQL= select * from miniMDR1..FOF as m where m.snapnum = 85 order by np desc
#MAXROWS UNLIMITED
#QUERYTIMEOUT 2400 sec
#DATE 2014-05-27 10:58:12.232 CEST
#QUERYTIME 20 millisec
#COLUMN 1 name=fofId JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 2 name=snapnum JDBC_TYPE=5 JDBC_TYPENAME=smallint
#COLUMN 3 name=level JDBC_TYPE=5 JDBC_TYPENAME=smallint
#COLUMN 4 name=NInFile JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 5 name=x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 6 name=y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 7 name=z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 8 name=vx JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 9 name=vy JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 10 name=vz JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 11 name=np JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 12 name=mass JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 13 name=size JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 14 name=disp JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 15 name=disp_v JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 16 name=delta JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 17 name=spin JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 18 name=angMom_x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 19 name=angMom_y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 20 name=angMom_z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 21 name=angMom JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 22 name=axis1 JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 23 name=axis2 JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 24 name=axis3 JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 25 name=axis1_x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 26 name=axis1_y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 27 name=axis1_z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 28 name=axis2_x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 29 name=axis2_y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 30 name=axis2_z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 31 name=axis3_x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 32 name=axis3_y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 33 name=axis3_z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 34 name=ix JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 35 name=iy JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 36 name=iz JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 37 name=phkey JDBC_TYPE=4 JDBC_TYPENAME=int
#fofId,snapnum,level,NInFile,x,y,z,vx,vy,vz,np,mass,size,disp,disp_v,delta,spin,angMom_x,angMom_y,angMom_z,angMom,axis1,axis2,axis3,axis1_x,axis1_y,axis1_z,axis2_x,axis2_y,axis2_z,axis3_x,axis3_y,axis3_z,ix,iy,iz,phkey
85000029978,85,0,29978,399.9205,476.7218,850.0452,-684.0,-603.26,570.89,9162,7.9901802E13,0.7808,0.4827,720.0,534.0,0.0856,2.76800012E15,2.70000005E15,-2.61199993E15,4.667E15,0.3581,0.2367,0.2196,0.702,-0.7121,0.0051,-0.4028,-0.403,-0.8218,0.5872,0.5749,-0.5698,409,488,870,991113547
85000032242,85,0,32242,391.9404,476.1906,871.3535,-962.73,-1176.46,608.37,8719,7.6038395E13,0.7725,0.5187,710.0,524.6,0.0407,1.29300004E15,4.75399998E14,-1.50199999E15,2.03799997E15,0.3998,0.2476,0.2176,0.7901,-0.035,0.6119,0.6061,-0.1044,-0.7885,0.0915,0.9939,-0.0613,401,487,892,991101608
85000032541,85,0,32541,414.3374,517.8443,870.0116,14.98,-524.0,99.44,8664,7.5558742E13,0.7726,0.567,620.0,521.0,0.0877,2.06699999E15,-4.18999991E15,-1.56599997E15,4.9279998E15,0.4174,0.2986,0.2395,0.5437,-0.0621,-0.837,0.8256,0.2192,0.52,0.1511,-0.9737,0.1704,424,530,890,812411044
85000033639,85,0,33639,345.895,514.5997,840.6009,-343.94,-554.25,75.66,8461,7.3788385E13,0.7555,0.4684,670.0,544.4,0.0407,-1.18199996E15,6.2420001E14,-1.51000004E15,2.01699999E15,0.3244,0.2537,0.222,0.7581,-0.0977,0.6448,-0.4934,-0.7325,0.4691,0.4264,-0.6737,-0.6035,354,526,860,809549218
85000034071,85,0,34071,384.2595,513.0308,841.5481,-364.35,-499.62,15.15,8382,7.3099421E13,0.7253,0.4429,730.0,609.6,0.023,-7.595E14,-6.9460003E14,1.25600002E14,1.03699999E15,0.333,0.2192,0.1919,0.2132,0.7883,-0.5771,-0.9746,0.2134,-0.0685,0.0692,0.577,0.8138,393,525,861,812457507
85000035428,85,0,35428,333.1792,462.5426,903.2725,-194.45,162.97,-172.29,8154,7.1111035E13,0.7452,0.5028,670.0,546.6,0.0384,8.216E14,6.4799997E14,-1.42900004E15,1.77099997E15,0.4235,0.2118,0.1677,0.9242,-0.12,0.3625,-0.3818,-0.2913,0.8771,2.0E-4,-0.9491,-0.3151,341,473,924,994128272
85000035789,85,0,35789,379.8908,460.3864,867.9203,210.83,659.21,614.92,8094,7.0587771E13,0.7242,0.5592,630.0,591.3,0.0526,2.42299989E15,-8.397E14,-1.10499998E13,2.5650001E15,0.4898,0.2059,0.1722,0.0677,0.5477,0.834,-0.9724,-0.151,0.178,0.2234,-0.823,0.5223,389,471,888,991134474
85000036262,85,0,36262,380.3069,466.5013,860.901,183.33,-174.81,986.53,8019,6.9933694E13,0.728,0.4507,680.0,576.6,0.0355,-1.675E14,1.46299994E15,5.01200001E14,1.55599995E15,0.2846,0.2796,0.2086,0.9504,0.2737,0.1478,0.2136,-0.9197,0.3294,0.2261,-0.2815,-0.9325,389,477,881,991137555
85000036880,85,0,36880,404.3085,452.365,878.993,-586.65,168.33,-319.74,7927,6.9131366E13,0.7195,0.5234,660.0,590.5,0.0707,-9.3750003E14,1.61799995E15,2.494E15,3.11700004E15,0.4177,0.2508,0.1896,0.7411,0.0146,0.6712,-0.4803,-0.6871,0.5452,0.4691,-0.7264,-0.5022,414,463,900,993950151
85000037775,85,0,37775,351.7556,502.0747,859.4926,-189.15,-623.44,194.76,7786,6.7901705E13,0.703,0.4572,670.0,621.8,0.0142,3.92500016E14,3.18000016E14,3.18100008E14,5.9699998E14,0.3569,0.2418,0.1509,0.0884,-0.8083,0.5821,0.9617,-0.0828,-0.2611,0.2593,0.5829,0.7701,360,514,880,809506312
85000040263,85,0,40263,333.162,507.7392,890.6713,-349.43,-644.09,100.35,7438,6.4866799E13,0.7225,0.5176,630.0,547.1,0.0708,-1.86800006E15,-2.91900003E14,-2.17500003E15,2.8820001E15,0.4271,0.2272,0.1825,0.6957,-0.1113,-0.7096,-0.7133,0.0097,-0.7008,0.0848,0.9937,-0.0727,341,519,912,809265214
85000040690,85,0,40690,383.0456,486.5264,852.6111,-53.58,-683.53,479.65,7378,6.4343538E13,0.7263,0.4667,660.0,534.2,0.0489,-2.35599995E14,-1.69300001E15,7.9620003E14,1.88499994E15,0.3391,0.2423,0.2089,0.959,-0.1613,-0.2332,0.2144,0.9507,0.2241,0.1856,-0.2649,0.9463,392,498,873,991123643
85000040714,85,0,40714,390.3685,460.151,861.3759,-454.64,347.63,837.94,7375,6.4317374E13,0.6801,0.5499,670.0,650.5,0.0319,-5.11299985E14,1.07399999E15,1.85899992E14,1.20399999E15,0.4575,0.2613,0.1554,0.0669,-0.6237,-0.7788,0.588,0.6553,-0.4743,0.8061,-0.4262,0.4105,399,471,882,991136282
85000041075,85,0,41075,337.8051,512.3232,838.1581,305.94,-304.81,45.29,7328,6.390749E13,0.7205,0.477,640.0,543.5,0.0846,-9.8040002E13,1.50099994E15,-2.92499997E15,3.28900006E15,0.3405,0.2479,0.2227,0.0075,-0.8385,-0.5448,0.7908,0.3385,-0.51,0.6121,-0.427,0.6656,345,524,858,809714655
85000042541,85,0,42541,390.7715,421.0598,915.6284,43.92,2.28,104.78,7139,6.2259217E13,0.7221,0.6306,650.0,526.0,0.0636,-1.64899995E15,-1.62999995E15,3.5400001E13,2.31899995E15,0.5624,0.2253,0.1727,0.7469,-0.5566,0.3638,0.6638,0.5923,-0.4567,0.0387,0.5826,0.8119,400,431,937,993147390
85000042553,85,0,42553,377.4985,464.0401,836.4044,-271.53,109.03,893.28,7137,6.2241777E13,0.6911,0.4799,650.0,600.0,0.0829,-2.65100011E15,5.23500008E14,-1.31499993E15,3.00499991E15,0.3802,0.218,0.1944,0.5098,-6.0E-4,-0.8603,-0.0067,1.0,-0.0047,0.8603,0.0081,0.5098,386,475,856,990931985
85000044872,85,0,44872,354.4146,492.5903,868.6672,10.17,-470.25,36.59,6872,5.9930711E13,0.6732,0.4597,720.0,625.1,0.1098,1.23100004E15,-1.07300002E14,-3.13100002E15,3.36599996E15,0.322,0.2871,0.1573,0.9253,-0.255,0.2807,0.3629,0.3808,-0.8505,0.11,0.8888,0.4449,362,504,889,996993803
85000045529,85,0,45529,384.4924,451.5466,858.4361,-283.27,459.22,777.64,6798,5.9285359E13,0.6326,0.4286,670.0,745.3,0.1052,-2.41199995E13,7.2480002E14,3.28099987E15,3.35999989E15,0.3205,0.2301,0.1663,0.965,-0.1589,-0.2087,0.1551,0.9873,-0.0346,0.2116,0.0011,0.9774,393,462,879,991160242
85000046520,85,0,46520,400.048,474.7633,851.8524,-865.81,-160.55,414.49,6694,5.8378374E13,0.6772,0.409,670.0,598.1,0.035,-7.8479998E14,-7.182E14,2.67100006E14,1.09700001E15,0.2877,0.2276,0.1799,0.7775,-0.6026,0.1801,-0.6186,-0.7843,0.0463,0.1133,-0.1474,-0.9826,409,486,872,991114447
85000046706,85,0,46706,384.9521,508.5211,902.2375,110.25,-608.22,-392.61,6676,5.8221394E13,0.683,0.5203,630.0,581.3,0.0591,1.10099997E15,3.86500013E14,1.55800006E15,1.94699994E15,0.4211,0.2211,0.2095,0.3546,0.3228,-0.8775,-0.0095,0.9397,0.3419,0.935,-0.1129,0.3363,394,520,923,806559367
85000047354,85,0,47354,371.0334,453.1449,870.7801,153.5,358.25,388.46,6608,5.7628365E13,0.7683,0.6844,580.0,403.9,0.0721,-1.23199996E15,-1.02499998E15,1.979E15,2.54599997E15,0.5259,0.3547,0.2549,0.9959,-0.0901,-0.0036,0.078,0.881,-0.4666,0.0452,0.4644,0.8844,379,464,891,997153846
85000047424,85,0,47424,360.6889,438.0673,879.3632,452.27,385.99,-388.67,6601,5.7567322E13,0.7194,0.4381,650.0,491.7,0.046,5.8499998E14,9.482E14,9.1999998E14,1.44500001E15,0.3002,0.241,0.2083,0.3552,0.9028,-0.2427,0.8651,-0.2191,0.4512,0.3542,-0.3702,-0.8588,369,448,900,994152661
85000049472,85,0,49472,337.4186,464.7982,890.7565,36.16,175.95,-221.93,6400,5.58144E13,0.725,0.5922,610.0,465.7,0.0919,1.36999994E15,1.97600003E14,-2.53100007E15,2.88500013E15,0.4533,0.3151,0.2126,0.5936,-0.7373,0.3225,-0.3476,-0.5963,-0.7236,0.7258,0.3174,-0.6103,345,475,912,994129192
85000050647,85,0,50647,412.8548,478.3511,868.0876,-533.34,-642.36,258.58,6289,5.4846367E13,0.6676,0.5114,580.0,586.3,0.0627,1.21999996E15,-1.54600005E15,-2.71099997E14,1.98799997E15,0.3893,0.2999,0.1394,0.8674,0.4822,-0.1228,-0.0726,0.3668,0.9275,0.4922,-0.7956,0.3532,422,489,888,991097167
85000051745,85,0,51745,401.9078,458.9114,872.1852,-695.0,-181.12,317.56,6190,5.3982987E13,0.6993,0.4295,640.0,502.1,0.0774,-1.44100005E15,-1.58400004E15,3.40100005E14,2.16800004E15,0.3087,0.2395,0.1772,0.5026,-0.3803,0.7764,0.5412,-0.5619,-0.6256,0.6742,0.7346,-0.0766,411,469,893,991149215
85000052433,85,0,52433,380.3741,501.1631,891.0698,-102.96,-1082.22,-11.08,6128,5.3442291E13,0.7914,0.7607,570.0,342.6,0.1701,-3.1359999E15,4.0980001E15,4.74900003E14,5.1819999E15,0.7046,0.206,0.1962,0.0475,5.0E-4,-0.9989,0.6893,0.7237,0.0331,0.7229,-0.6901,0.0341,389,513,912,806557044
85000052632,85,0,52632,342.6563,464.2524,886.2379,10.26,284.49,-135.93,6111,5.329403E13,0.6739,0.4206,630.0,553.8,0.0181,-3.93800015E14,3.05700002E14,5.835E13,5.02000005E14,0.3057,0.2406,0.1587,0.0409,0.2854,-0.9575,-0.9515,0.3037,0.0498,0.305,0.909,0.284,350,475,907,994117342
85000053895,85,0,53895,373.1158,515.5816,846.5836,-215.21,-659.02,-26.14,6004,5.2360882E13,0.621,0.3697,650.0,695.9,0.0225,3.50599992E14,-2.91800011E14,3.55900016E14,5.7860001E14,0.2593,0.2118,0.1558,0.0888,0.6605,0.7455,0.946,-0.2902,0.1444,0.3117,0.6925,-0.6506,382,527,866,809531835
85000058103,85,0,58103,392.4926,467.2897,858.7441,-550.88,66.79,833.18,5667,4.9421908E13,0.6927,0.4872,570.0,472.8,0.0653,9.9909999E14,-1.259E15,-5.8030001E14,1.70899997E15,0.3163,0.2928,0.2258,0.4953,0.7831,-0.376,0.8636,-0.397,0.3107,0.094,-0.4786,-0.873,401,478,879,991141890
85000058463,85,0,58463,399.6985,479.9256,844.4689,-418.55,-349.19,833.28,5639,4.9177719E13,0.5765,0.344,660.0,817.0,0.0254,-4.07600013E14,-3.72999992E14,-1.43100006E14,5.7080001E14,0.2564,0.1884,0.1299,0.3238,0.351,-0.8786,0.5124,0.7156,0.4747,0.7953,-0.604,0.0518,409,491,864,991113640
85000058987,85,0,58987,410.9036,451.9244,870.9451,-579.87,-468.46,501.27,5599,4.8828879E13,0.6888,0.5442,510.0,475.2,0.0461,3.19699984E14,1.08500001E15,6.605E14,1.309E15,0.4169,0.2665,0.2252,0.0067,0.9373,-0.3484,-0.8554,0.1858,0.4835,0.5179,0.2948,0.803,420,462,891,991056003
85000059075,85,0,59075,380.6663,453.6883,892.1389,104.54,147.53,-658.14,5593,4.8776555E13,0.6802,0.6986,490.0,493.0,0.0066,-1.58000002E14,1.02599999E14,-4.9319999E13,1.94699994E14,0.6449,0.2104,0.1638,0.8669,0.4667,0.1753,0.1299,-0.551,0.8244,0.4813,-0.6919,-0.5382,389,464,913,993928646
85000060687,85,0,60687,386.0659,444.6957,883.4192,-368.17,466.32,-357.42,5476,4.7756194E13,0.6665,0.4669,570.0,513.0,0.0771,-1.29500002E15,1.37200006E15,7.9909997E13,1.88799998E15,0.3604,0.2268,0.1901,0.6175,0.5415,0.5705,-0.7539,0.2008,0.6255,0.2242,-0.8164,0.5322,395,455,904,993945792
85000061794,85,0,61794,372.3615,476.3207,864.1793,308.87,-876.81,416.73,5401,4.7102122E13,0.6331,0.3979,620.0,590.5,0.0798,-1.588E15,-7.1079997E14,8.2609997E13,1.74199995E15,0.2785,0.2105,0.19,0.4523,-0.7986,0.3972,-0.7158,-0.5906,-0.3724,0.532,-0.1159,-0.8388,381,487,884,996978282
85000065581,85,0,65581,373.7812,457.7328,873.329,286.18,403.15,-24.11,5158,4.4982916E13,0.6099,0.5094,610.0,630.9,0.101,1.70800005E15,3.59500003E14,1.10699997E15,2.06699999E15,0.4429,0.2107,0.1358,0.5549,0.7785,-0.2933,0.6484,-0.1837,0.7388,0.5213,-0.6001,-0.6067,382,468,894,997154160
85000065780,85,0,65780,425.9991,482.2108,860.1858,-130.74,-632.41,285.23,5147,4.4886988E13,0.6226,0.4051,580.0,591.8,0.0389,-2.86600001E13,-7.828E14,2.76800005E14,8.3080002E14,0.2999,0.2284,0.1472,0.9009,0.1668,-0.4006,-0.3854,0.7319,-0.562,0.1994,0.6607,0.7237,436,493,880,991070757
85000066102,85,0,66102,361.1428,518.4129,895.3918,-99.72,-685.27,41.01,5128,4.4721288E13,0.5773,0.3651,600.0,739.7,0.0427,-2.15500001E14,8.1309997E13,-8.4360003E14,8.7439998E14,0.2833,0.1827,0.1392,0.7378,-0.6729,0.0525,-0.5253,-0.6214,-0.5813,0.4238,0.4013,-0.812,369,530,916,809482347
85000066479,85,0,66479,409.2877,450.9207,887.2045,-424.54,106.56,-385.3,5104,4.4511984E13,0.6202,0.3761,570.0,593.5,0.0447,-3.48799998E14,-4.58400014E14,7.4820001E14,9.4430003E14,0.2728,0.1854,0.1798,0.9415,0.2721,0.1989,0.0366,-0.6692,0.7422,0.3351,-0.6915,-0.64,419,461,908,993953176
85000066576,85,0,66576,371.1993,478.1173,847.4799,-381.76,-659.57,559.78,5098,4.4459656E13,0.5929,0.3638,610.0,678.9,0.0656,-9.8050003E14,-8.3510002E14,-1.10499996E14,1.29300004E15,0.2661,0.1843,0.1652,0.0554,0.7571,-0.651,0.9325,0.1938,0.3047,0.3568,-0.6239,-0.6953,380,489,867,996979836
85000066849,85,0,66849,396.3306,480.4885,887.0251,-429.36,-902.44,-319.27,5082,4.432012E13,0.6086,0.3781,580.0,625.6,0.0060,-1.19199997E14,-5.9190002E12,-3.35599999E13,1.24000001E14,0.2825,0.1994,0.1519,0.0716,0.9969,-0.0329,0.9589,-0.0597,0.2774,0.2746,-0.0514,-0.9602,405,492,908,994031717
85000067791,85,0,67791,351.67,495.8762,865.0981,-41.17,-513.43,217.91,5026,4.3831748E13,0.6493,0.4382,560.0,509.2,0.0673,-6.1140002E12,-1.31900003E15,-5.41299996E14,1.42600001E15,0.3504,0.2082,0.1598,0.1935,0.117,-0.9741,0.4754,0.8573,0.1975,0.8582,-0.5013,0.1103,360,507,885,996993272
85000070654,85,0,70654,367.8796,516.01,826.5074,-312.57,-610.39,207.05,4864,4.2418947E13,0.5908,0.3597,620.0,654.7,0.0221,2.14499995E14,2.52900006E13,3.28000009E14,3.927E14,0.2582,0.1876,0.1651,0.1907,0.6119,0.7676,0.0944,-0.7898,0.6061,0.9771,-0.0432,-0.2084,376,528,846,809560136
85000071632,85,0,71632,382.8839,451.6758,881.5818,-0.84,498.08,-237.64,4813,4.197417E13,0.6128,0.4694,570.0,580.3,0.16,2.82100002E15,-4.10700007E14,1.00599999E15,3.02300011E15,0.4055,0.1829,0.1482,0.1064,0.9411,0.321,0.921,-0.215,0.3249,0.3748,0.2611,-0.8896,392,462,902,993943856
85000071644,85,0,71644,391.4843,458.191,879.471,-318.01,638.73,-304.91,4812,4.1965454E13,0.6264,0.4277,560.0,543.2,0.059,-8.7740001E14,4.99199989E14,-5.18400002E14,1.135E15,0.3513,0.1798,0.1638,0.7287,0.6484,-0.2204,0.3826,-0.1185,0.9163,0.568,-0.752,-0.3345,400,469,900,993937557
85000072429,85,0,72429,351.649,516.5313,845.7173,-245.7,-830.07,-103.68,4770,4.159917E13,0.6151,0.5588,530.0,568.7,0.1061,8.2040002E14,8.4499999E14,-1.75699999E15,2.11500001E15,0.5035,0.1907,0.1472,0.8083,0.2195,0.5463,0.3796,-0.9036,-0.1986,0.45,0.3679,-0.8137,360,528,866,809524762
85000072502,85,0,72502,409.369,514.0258,874.4254,-128.8,-589.04,103.25,4765,4.1555566E13,0.6251,0.3772,560.0,541.2,0.0297,-3.33500016E14,-3.20300005E14,3.22300017E14,5.6359997E14,0.2463,0.2212,0.1798,0.7708,0.4934,-0.4031,-0.6369,0.613,-0.4676,0.0164,0.6171,0.7867,419,526,895,812412938
85000074565,85,0,74565,362.8656,475.011,843.2856,360.74,-36.07,508.18,4658,4.0622417E13,0.6419,0.4618,580.0,488.4,0.0983,1.47999996E15,-8.0469997E14,2.9249999E14,1.71000002E15,0.3377,0.2427,0.1996,0.3058,0.9349,-0.1802,-0.8012,0.3549,0.4818,0.5144,-0.0029,0.8576,371,486,863,996958750
85000075926,85,0,75926,385.0178,451.403,882.5121,-245.36,480.56,-509.51,4597,4.0090437E13,0.6335,0.5021,490.0,501.5,0.0847,1.31599999E15,2.80300001E14,-1.017E15,1.68699994E15,0.3989,0.2268,0.2023,0.7599,0.279,0.5871,0.2531,-0.9589,0.1282,0.5988,0.0512,-0.7993,394,462,903,993943819
85000076969,85,0,76969,361.0988,438.7574,833.6902,-39.32,68.1,343.97,4546,3.9645665E13,0.6066,0.3666,570.0,565.2,0.0212,3.649E13,-5.0449999E13,3.505E14,3.55900016E14,0.245,0.1947,0.1903,0.3113,-0.6545,0.689,-0.5222,-0.7236,-0.4514,0.7939,-0.2192,-0.5671,369,449,853,997164485
85000077915,85,0,77915,387.4465,478.6508,895.1729,-109.24,-652.76,-328.11,4502,3.926194E13,0.5781,0.3468,570.0,646.5,0.0571,-2.20999992E14,5.5989999E14,7.2060002E14,9.3889998E14,0.2351,0.1995,0.1579,0.7757,-0.0723,0.6269,-0.63,-0.1449,0.7629,0.0356,-0.9868,-0.1579,396,490,916,994039848
85000077991,85,0,77991,422.6494,516.6938,866.7869,-101.05,-344.28,124.95,4499,3.9235776E13,0.5952,0.3846,560.0,592.0,0.0554,-2.82199987E14,1.08900003E14,-8.8060003E14,9.3109999E14,0.2871,0.2028,0.1552,0.9895,0.1299,0.0639,0.1367,-0.9836,-0.1174,0.0476,0.1249,-0.991,432,529,887,812390472
85000079224,85,0,79224,364.3954,425.6211,880.0677,7.64,116.1,-48.11,4440,3.872124E13,0.5711,0.3464,590.0,661.5,0.0419,-4.68999993E14,-3.27299996E14,3.04599987E14,6.4799997E14,0.2355,0.2102,0.1418,0.0853,0.4711,-0.8779,-0.7768,0.5833,0.2375,0.624,0.6617,0.4157,373,435,901,994927899
85000080091,85,0,80091,383.1538,429.6156,862.6331,-624.12,374.44,44.23,4402,3.8389844E13,0.5863,0.3725,570.0,606.0,0.1206,-9.903E14,-1.14199999E15,-1.14300005E15,1.89499997E15,0.2476,0.21,0.1818,0.8929,-0.2275,-0.3885,-0.1979,0.5767,-0.7926,0.4043,0.7847,0.4699,392,439,883,991169270
85000080173,85,0,80173,365.5351,455.2224,836.6263,-99.6,188.95,528.89,4399,3.836368E13,0.606,0.3625,560.0,548.3,0.0255,3.53699986E14,2.06400001E13,-2.06600007E14,4.10099986E14,0.2493,0.2013,0.1686,0.7386,0.0991,0.6668,-0.5154,-0.5545,0.6533,0.4345,-0.8262,-0.3585,374,466,856,997171024
85000080332,85,0,80332,360.3795,440.3914,823.5911,-131.23,32.77,233.0,4392,3.8302632E13,0.6321,0.5711,500.0,482.2,0.0965,-1.67000005E15,2.14800005E14,4.78700009E14,1.74999999E15,0.521,0.1927,0.1303,0.2231,-0.0482,0.9736,-0.1291,-0.9914,-0.0195,0.9662,-0.1214,-0.2274,369,450,843,997194276
85000080706,85,0,80706,406.0107,421.9158,884.7057,111.98,103.79,-20.04,4375,3.8154376E13,0.5945,0.3706,560.0,577.7,0.0511,6.6179997E14,3.71500008E14,-2.95399999E14,8.1440002E14,0.2607,0.1928,0.1787,0.6831,-0.729,0.0438,0.0756,0.0109,-0.9971,0.7264,0.6844,0.0626,415,432,905,993176062
85000080926,85,0,80926,352.132,496.8673,871.6061,-175.93,-899.71,-98.52,4365,3.8067163E13,0.5264,0.3136,590.0,830.6,0.0323,2.0869999E13,-3.79600014E14,2.96500014E14,4.82100013E14,0.2309,0.1609,0.1375,0.8574,0.4586,-0.2334,-0.4223,0.8863,0.1899,0.294,-0.0643,0.9537,360,508,892,996993920
85000081290,85,0,81290,400.381,453.9373,881.741,-363.47,356.18,-501.79,4349,3.7927627E13,0.5779,0.3592,560.0,625.4,0.0412,4.20500015E14,1.25999996E14,4.81200016E14,6.5139997E14,0.2456,0.2091,0.1572,0.6521,-0.5666,0.5037,0.3429,-0.3721,-0.8625,0.6761,0.7352,-0.0484,409,464,902,993938127
85000081790,85,0,81790,384.3792,505.3279,895.0624,-264.62,-755.13,124.69,4326,3.7727047E13,0.586,0.3407,580.0,596.4,0.0129,-1.15600001E14,-1.27999999E14,8.8440004E13,1.93799997E14,0.2474,0.1777,0.1519,0.5539,0.8127,0.1809,-0.5264,0.1735,0.8324,0.6451,-0.5563,0.5239,393,517,916,806558468
85000082175,85,0,82175,378.6246,487.1769,880.4237,-55.46,-834.9,365.39,4310,3.7587511E13,0.6137,0.4483,570.0,517.3,0.0456,4.36299991E14,5.7239998E13,-5.26500009E14,6.8610002E14,0.3547,0.2124,0.1722,0.6054,-0.2104,0.7676,-0.3154,-0.9489,-0.0113,0.7307,-0.2353,-0.6408,387,498,901,994048098
85000082502,85,0,82502,390.3636,465.519,866.1368,-739.48,-172.9,1250.28,4296,3.7465415E13,0.6431,0.4713,510.0,447.8,0.1281,1.93900003E15,7.1679998E14,6.8110001E14,2.17599995E15,0.3497,0.2448,0.1985,0.2762,0.0079,-0.9611,-0.2336,0.9705,-0.0592,0.9323,0.2409,0.2699,399,476,886,991135811
85000082685,85,0,82685,426.9616,424.9518,820.6241,242.94,-91.15,163.37,4288,3.7395647E13,0.5725,0.3477,610.0,634.2,0.0090,3.8690001E13,-7.4629998E13,-9.5089997E13,1.26900001E14,0.2636,0.1745,0.144,0.0509,0.6908,0.7212,-0.3417,-0.6665,0.6626,0.9384,-0.2801,0.2021,437,435,840,991324030
85000082810,85,0,82810,343.0268,468.5054,884.7134,-20.37,-202.25,157.55,4283,3.7352043E13,0.5775,0.3906,520.0,616.9,0.0892,-3.32099991E14,-9.1379999E14,1.11500002E15,1.47900004E15,0.2913,0.2043,0.1601,0.8537,-0.5186,0.0471,-0.2673,-0.5141,-0.8151,0.4469,0.6832,-0.5775,351,479,905,994117301
85000084489,85,0,84489,377.2503,422.3703,854.7977,-450.22,433.58,626.58,4215,3.6759014E13,0.5917,0.3955,540.0,564.5,0.0353,2.20200004E14,-2.40499999E14,4.36600002E14,5.44899984E14,0.2823,0.2166,0.1716,0.3043,-0.5792,-0.7563,0.5511,0.7546,-0.3561,0.777,-0.3084,0.5488,386,432,875,991181735
85000086426,85,0,86426,340.5304,465.2466,888.3842,103.82,88.71,-106.26,4140,3.6104942E13,0.608,0.4384,500.0,510.9,0.0917,4.47800001E14,-9.5799997E14,-1.00799997E15,1.46099997E15,0.3602,0.1861,0.1655,0.7037,0.7027,0.1052,-0.6952,0.6503,0.3064,0.1469,-0.2887,0.9461,348,476,909,994117217
85000087228,85,0,87228,376.8062,498.566,894.846,170.92,-658.84,-312.97,4110,3.584331E13,0.5711,0.3552,570.0,612.2,0.0542,4.43900003E14,2.25499993E14,-5.49899997E14,7.4179997E14,0.2332,0.2261,0.1428,0.2049,-0.7799,-0.5915,-0.2583,0.5398,-0.8012,0.9441,0.3169,-0.0908,385,510,916,994045453
85000088675,85,0,88675,375.2566,428.506,891.2625,-177.17,235.85,-291.9,4054,3.5354933E13,0.5375,0.3705,580.0,724.7,0.0936,-5.778E14,-1.098E15,3.5869998E13,1.24199999E15,0.2912,0.1782,0.1429,0.5131,-0.2099,0.8323,-0.2083,-0.9711,-0.1164,0.8326,-0.1136,-0.542,384,438,912,993168894
85000088961,85,0,88961,404.355,485.327,842.5104,-560.07,-627.57,573.78,4042,3.5250281E13,0.5557,0.3387,550.0,653.5,0.0294,9.3699996E13,2.58500005E14,-2.95399999E14,4.03499997E14,0.22,0.2026,0.1581,0.0439,-0.7652,-0.6423,0.9842,0.1434,-0.1035,0.1713,-0.6277,0.7594,414,496,862,990957570
