# center_difference,dens_conc,mass_conc,vlct_conc
4.869888951397093740e-02,6.854110781795118790e+00,5.115078999999999709e+00,7.195382000000000389e+00
3.317827165460645045e-01,5.968268094293494030e+00,3.326658000000000115e+00,5.883366000000000540e+00
2.204688693682987921e-01,1.114465451757251913e+01,7.445597000000000243e+00,1.063749199999999995e+01
2.478272299146178637e-01,2.594210531629947525e+00,2.636547999999999892e+00,3.446614999999999984e+00
8.902559062683856883e-02,5.797269431309808319e+00,5.276500000000000412e+00,6.160173000000000343e+00
1.393671544294899367e-01,4.543517727533034289e+00,3.832698000000000160e+00,5.162416999999999589e+00
2.715233968109111995e-01,3.464921304672938351e+00,3.914566000000000212e+00,5.092003000000000057e+00
6.462154919343039705e-02,1.123154207542354399e+01,8.019474000000000657e+00,9.512417999999998486e+00
1.270015533095396054e-01,6.214701252677242493e+00,5.942787000000000042e+00,7.502271000000000356e+00
4.036961406003521102e-02,6.010300027310678139e+00,3.850381999999999749e+00,5.581786000000000136e+00
2.250183780460468796e-01,7.020792267916878160e+00,4.266751999999999434e+00,6.011293000000000220e+00
1.017333967091820363e-01,9.120879469727752209e+00,5.321047000000000082e+00,7.201090999999999909e+00
1.293322768182592897e-01,9.631688428273788460e+00,7.660080000000000666e+00,1.019881999999999955e+01
1.661067717674803434e-01,1.025163154318359204e+01,6.691575999999999524e+00,8.501880999999999133e+00
9.341090979761121349e-02,4.193608785282457063e+00,5.180223000000000688e+00,3.533330999999999555e+00
5.441086507535176919e-02,8.333606224772374560e+00,4.897996000000000016e+00,7.086674999999999613e+00
6.417216458202390506e-02,4.635538820258196857e+00,3.420657999999999976e+00,4.027298000000000044e+00
1.390871032859574696e-01,4.444161934078902476e+00,5.107353999999999949e+00,4.392248000000000374e+00
3.990161505674920117e-01,7.708317590312661061e+00,4.052858000000000516e+00,6.555942999999999188e+00
1.979698427810189232e-01,5.179979741483303535e+00,5.312254000000000254e+00,5.599886999999999837e+00
1.536243915011196448e-01,4.759082868006205835e+00,4.011989999999999945e+00,6.113160999999999845e+00
4.323641408832973876e-01,6.831466047117159768e+00,5.221307000000000365e+00,7.549867999999999135e+00
1.524304014173909760e-01,3.183645785770965020e+00,3.396695999999999938e+00,3.414691999999999616e+00
5.707341096749670578e-02,8.930443020884029082e+00,5.569869999999999877e+00,8.977324000000001192e+00
9.211861502193376128e-02,1.252506878115164746e+01,5.616342999999999641e+00,9.170711999999999975e+00
2.900688171528484349e-02,1.171540761986138257e+01,6.053007000000000026e+00,8.627121999999999957e+00
8.590482052519327061e-02,6.441886066889894735e+00,4.229311000000000043e+00,7.146589999999999776e+00
4.494071183333343128e-02,6.851536523231088971e+00,4.808773000000000408e+00,5.864530999999999494e+00
8.951210150841355795e-02,7.836994328571594615e+00,6.716149999999999842e+00,8.993418000000000134e+00
5.597683405738858309e-02,6.709189377613023808e+00,5.768063999999999858e+00,7.585899999999999643e+00
8.641452579325932526e-02,2.379001011275587718e+00,2.895363999999999827e+00,2.873761000000000010e+00
7.120154497557244777e-02,1.363462947903175682e+01,4.860247000000000206e+00,9.572027000000000285e+00
7.019803856034245726e-02,4.982624299884991004e+00,3.839251999999999665e+00,5.162202999999999875e+00
7.618160264132067816e-02,5.800681217362514630e+00,7.714614999999999334e+00,7.264697999999999212e+00
1.839973650050497622e-01,7.058044797118132152e+00,5.860825000000000173e+00,8.612593999999999639e+00
1.777958437720981999e-01,8.699423783801091048e+00,5.635252999999999624e+00,7.937733999999999845e+00
1.954773292057526424e-01,4.815348785157024913e+00,4.875807000000000002e+00,4.558937999999999491e+00
2.814912403468462498e-01,1.337446784293495483e+01,7.316513999999999740e+00,1.012132800000000010e+01
9.491921960329602337e-02,7.609587266616333778e+00,5.037894999999999790e+00,6.081958000000000197e+00
2.723038780370924394e-01,3.199898279761793418e+00,3.869181999999999899e+00,3.120572000000000124e+00
1.283267712578206321e-01,7.281390506381698380e+00,6.980950999999999240e+00,8.112397999999998888e+00
3.876458239068776290e-01,3.411715866807329522e+00,3.660755000000000425e+00,3.688744000000000245e+00
4.316998176759334616e-01,2.714827368887223091e+00,3.461313999999999780e+00,3.731612999999999847e+00
1.383637638431419181e-01,5.537207928637046805e+00,6.456494999999999429e+00,5.899122000000000199e+00
1.246382739708664367e-01,7.171960806233930619e+00,5.353317999999999799e+00,6.591433000000000320e+00
9.830045923978537881e-02,8.668759312663473438e+00,5.494775999999999883e+00,9.426717999999999265e+00
4.898789786834821525e-02,1.104362211352382239e+01,6.099326000000000469e+00,8.801804999999999879e+00
2.284099809053876384e-01,6.599886285547047926e+00,4.473111000000000281e+00,6.912922000000000011e+00
7.241345756932211775e-02,7.028790660556183845e+00,5.288374000000000130e+00,6.442688999999999666e+00
8.234986139135644367e-02,6.850049995708024753e+00,4.672355999999999732e+00,5.544744000000000561e+00
1.420351049992515102e-01,7.688374464991104773e+00,4.929133000000000209e+00,6.370316000000000756e+00
7.312414256133044355e-02,8.289034778795167924e+00,5.185618999999999978e+00,6.749738000000000682e+00
1.652983548533072389e-01,4.983025577037528464e+00,3.897015000000000118e+00,5.302762999999999671e+00
3.362486921102930126e-01,8.517970302019422846e+00,6.712136999999999354e+00,7.317932000000000770e+00
1.430759286348891601e-01,5.769533681663267188e+00,5.413774000000000086e+00,5.532938999999999830e+00
1.952479277466918073e-01,8.237243467195764168e+00,6.215221999999999802e+00,8.255100000000000549e+00
1.839719814671273157e-01,7.341627167464636727e+00,6.719380000000000130e+00,6.633832000000000839e+00
9.474051536115042638e-02,6.834795074068166443e+00,5.709036000000000222e+00,5.925150000000000361e+00
2.162489404509209956e-01,7.192406450267005980e+00,4.884348999999999386e+00,6.099644999999999762e+00
9.044546321267768474e-02,1.560124169625625434e+01,6.335048000000000457e+00,1.044004499999999958e+01
1.424555794517155527e-01,4.537392231010181298e+00,4.502458999999999989e+00,4.495287999999999506e+00
1.232462494845274759e-01,7.837380059687591327e+00,5.161661000000000499e+00,7.032546000000000852e+00
3.239001161350333335e-01,4.320907795643338822e+00,9.179702999999999946e+00,9.531003000000000114e+00
6.000852219784593572e-02,7.853403141361256168e+00,6.102933999999999415e+00,7.214220000000000077e+00
7.926600477150096136e-03,7.337532227831919052e+00,7.754650999999999073e+00,7.935297999999999519e+00
2.380141471085006899e-01,2.737178524385883271e+00,2.491645000000000110e+00,3.826276000000000010e+00
8.578725503773315664e-02,6.290793451304565131e+00,4.317054999999999865e+00,5.127361000000000502e+00
9.554522315307933944e-02,8.308100643711160416e+00,5.086605999999999739e+00,6.110948000000000491e+00
1.180626047011915231e-01,4.918683551238664187e+00,3.792815000000000047e+00,4.482464000000000226e+00
7.416705544645621484e-02,6.701577168051250588e+00,4.712850000000000428e+00,6.810503999999999003e+00
2.137734188303967164e-01,1.083712013309161115e+01,5.063283000000000200e+00,8.683870999999999896e+00
1.024726174653962651e-01,1.152526718223664837e+01,6.906635999999999775e+00,9.926033000000000328e+00
2.254222899376814582e-01,7.266068794591715729e+00,4.751907000000000103e+00,6.473756999999999984e+00
2.817278937029267516e-02,7.006267341729935261e+00,5.239339000000000190e+00,5.694448000000000398e+00
2.254728868870299052e-01,1.011360532640606280e+01,6.248893999999999949e+00,7.432511999999999119e+00
7.860753746040340106e-02,9.941517727638485624e+00,5.639054999999999929e+00,8.206185000000001395e+00
5.133141066033117261e-02,6.991948345270251330e+00,5.665386999999999951e+00,5.731904000000000110e+00
5.622969233230346725e-02,6.263425546941114419e+00,7.324247999999999870e+00,6.930936999999999237e+00
9.751240225123698757e-02,7.222064203982125008e+00,5.538441000000000614e+00,6.287557999999999758e+00
1.289679616911145188e-01,6.225388295250196435e+00,4.570141999999999705e+00,5.991448999999999359e+00
2.012654860925856548e-01,7.450008334221405626e+00,5.571512999999999494e+00,6.689191000000000109e+00
8.946875272622191455e-02,6.544757035614584773e+00,4.542309999999999626e+00,5.518064999999999998e+00
1.797606649737562567e-01,3.424278517216523099e+00,3.111048999999999953e+00,3.292250000000000121e+00
1.598805825448493534e-01,6.898546953532640913e+00,4.404029000000000416e+00,5.573319999999999830e+00
9.861366850482020108e-02,5.329605406041831195e+00,4.398353000000000179e+00,4.683845999999999954e+00
1.243290712341143245e-01,8.234941182097097467e+00,6.951388000000000567e+00,4.061899999999999977e+01
1.244551735576059602e-02,8.844059374805999241e+00,5.039355000000000473e+00,7.338267999999999347e+00
3.255324083894340359e-01,5.521937542369490082e+00,3.758277999999999786e+00,5.351116000000000206e+00
2.137095951980332309e-01,1.252639825111046967e+01,5.511727999999999739e+00,8.287744999999999251e+00
7.709000671618257416e-02,7.423420807737317162e+00,4.993881000000000014e+00,6.439668000000000170e+00
3.399083374479211495e-01,3.333837955497001015e+00,3.715423999999999616e+00,5.409588999999999537e+00
9.353881839726867209e-02,7.425756900513378334e+00,6.304232999999999976e+00,7.243255000000000443e+00
1.396711528994738216e-01,1.196249158478699925e+01,5.930705000000000560e+00,1.019114199999999926e+01
1.790294592378694205e-01,6.796238547020702292e+00,3.175364000000000075e+00,5.317183999999999244e+00
7.104271845380924488e-02,1.465095978185548731e+01,8.417201999999999629e+00,1.175953099999999907e+01
2.171282991444810351e-01,7.279289417734207568e+00,5.749226999999999421e+00,7.192779999999999951e+00
1.668642453464172226e-01,6.654831776649313468e+00,4.136641000000000012e+00,5.447401000000000160e+00
9.249652061064495001e-02,9.032860666119685078e+00,7.227908999999999473e+00,1.024971700000000041e+01
5.728705849675452821e-02,1.451716709799321769e+01,7.770302000000000042e+00,1.188489600000000124e+01
2.854384522173172845e-01,1.222807539011594535e+01,8.873241999999999408e+00,1.012161799999999978e+01
2.013390551610406698e-01,9.586432126009974297e+00,5.172479000000000049e+00,6.673211000000000226e+00
2.115142925077031499e-01,3.462728323983008227e+00,3.366508999999999752e+00,3.355794000000000388e+00
1.641593094876483694e-01,6.118195680385103863e+00,5.277479000000000475e+00,5.487740000000000506e+00
3.214442557541485890e-01,8.071324786424453279e+00,4.434798000000000684e+00,7.840447000000000166e+00
1.248270137076329250e-01,7.365437415506403518e+00,6.369048999999999516e+00,8.617207999999999757e+00
6.686571689190611290e-01,8.460878620018606355e+00,4.586540000000000283e+00,6.069329999999999892e+00
2.614167188631306704e-01,7.227155030493380927e+00,5.023441000000000045e+00,6.533976999999999258e+00
2.646839812869642428e-01,4.143562261709861971e+00,2.684838999999999753e+00,3.667712999999999557e+00
3.682799346095557147e-01,3.673767471464892242e+00,3.271672000000000136e+00,4.809309999999999974e+00
5.499154644363662275e-02,1.412016284903565655e+01,7.153491999999999962e+00,8.408696000000000836e+00
1.062192815341716084e-01,9.379729422783919190e+00,4.719392000000000031e+00,7.918982999999999883e+00
5.405128739560471907e-01,7.460044492138516503e+00,6.878843999999999959e+00,8.485619999999999052e+00
1.081159773956317516e-01,8.697918390640037245e+00,5.839992999999999768e+00,8.213582000000000605e+00
9.509247135262936801e-02,5.625665771869274856e+00,5.852726000000000539e+00,6.923386999999999958e+00
2.327658726521369403e-01,3.844904394325367125e+00,4.255039000000000016e+00,3.551938999999999957e+00
1.713176659033200100e-01,1.251168146787835234e+01,7.235116000000000547e+00,8.439002999999999588e+00
8.178710388185875257e-02,7.357606499314251813e+00,7.477232000000000767e+00,9.216480999999999923e+00
1.006714822449177593e-01,6.766078479402868773e+00,6.196451000000000597e+00,7.010042999999999580e+00
6.653917685702333273e-02,5.251650697002487433e+00,4.192279000000000089e+00,5.636705999999999328e+00
1.192384705131080413e-01,6.445278290796699672e+00,4.315854999999999997e+00,6.568566000000000571e+00
1.843446002946230733e-01,9.396455410030959854e+00,4.711231999999999864e+00,7.041699000000000375e+00
2.339809980674620593e-01,4.230038363189671635e+00,3.888628999999999891e+00,4.387898999999999994e+00
9.605845802633718178e-02,8.772218660478918295e+00,9.280844999999999345e+00,1.035562499999999986e+01
7.731808843144788446e-02,8.747219029310340233e+00,5.815895999999999511e+00,7.277283999999999864e+00
1.095958658834005894e-01,1.444067916989177469e+01,6.820897999999999683e+00,9.601651999999999632e+00
9.653102511093672455e-02,8.515050730625727482e+00,7.501719999999999722e+00,8.464855000000000018e+00
1.476794536822705894e-01,9.548261811440568181e+00,8.674811000000000050e+00,9.878009999999999735e+00
2.109200037949793272e-01,5.991571797665508292e+00,4.988116000000000660e+00,5.584976999999999414e+00
1.388482482163845566e-01,5.728949201455288076e+00,4.536246000000000222e+00,6.847185000000000521e+00
1.564362197161640322e-01,2.727886843649434123e+00,2.999690999999999885e+00,3.784648999999999930e+00
1.382861552988831066e-01,5.042172437095983284e+00,4.061735999999999791e+00,5.505183999999999855e+00
4.425727983401636645e-01,6.447811168757977107e+00,4.907382000000000133e+00,5.874144000000000254e+00
2.689208981035864920e-01,3.330061778419578289e+00,3.601436000000000082e+00,5.446367999999999654e+00
1.761115759645590084e-01,3.805642948449517782e+00,3.233668999999999905e+00,3.425991000000000231e+00
5.315339185318781329e-02,1.326987931491339978e+01,6.426366999999999940e+00,1.053888800000000003e+01
1.389111173471992700e-01,7.433966814039916216e+00,4.658037999999999457e+00,5.885526999999999731e+00
1.129951618019702647e-01,3.082606280966411649e+00,4.248437000000000019e+00,4.622751000000000055e+00
1.566012020086619827e-01,6.908559171994190784e+00,4.442058000000000284e+00,5.844494999999999330e+00
1.384625073691397694e-02,7.137427377771531134e+00,5.394133000000000067e+00,6.375008000000000230e+00
9.084045918404247411e-02,8.694616907599693079e+00,4.761948999999999543e+00,7.180300999999999156e+00
3.841200196029852243e-02,1.162752060177076707e+01,8.555438000000000542e+00,1.097373299999999929e+01
2.027169928459103820e-01,3.845595902484378215e+00,4.612445000000000128e+00,4.953826000000000285e+00
1.184410442179031908e-01,3.470402850320480681e+00,5.903113999999999528e+00,4.600373000000000268e+00
1.986995693970699528e-01,6.024047533474210070e+00,5.163282999999999845e+00,5.524353999999999765e+00
1.930440721267334125e-01,3.718292134107129332e+00,1.894758000000000164e+00,3.911725000000000119e+00
3.239957054789515678e-01,2.620208606153603181e+00,3.025815000000000143e+00,2.762462999999999891e+00
1.741798616180091908e-01,1.440857282607884571e+01,7.688713000000000797e+00,1.053862599999999894e+01
4.516466922767022329e-01,2.854712068425356186e+00,4.173321999999999754e+00,3.597376999999999825e+00
1.209703931849829273e-01,5.064544056061643040e+00,5.463350000000000151e+00,4.882693999999999868e+00
7.234675597265831370e-02,1.279524996334848197e+01,6.134622000000000241e+00,8.157555000000000334e+00
4.202894801123214369e-02,7.149032271708599673e+00,6.223940999999999946e+00,7.766335999999999906e+00
2.036799717214338723e-01,8.183433322305468494e+00,5.396824999999999761e+00,7.325685000000000890e+00
2.288965327437794683e-01,5.558847478926940866e+00,4.400185999999999709e+00,6.306642000000000081e+00
2.211067850804658286e-01,9.849490839185225610e+00,5.348990000000000578e+00,8.932497999999998939e+00
1.015292738221720559e-01,9.803326210377363736e+00,6.408611000000000502e+00,8.904987000000000208e+00
2.561564502095825535e-01,4.529065086498967219e+00,4.739870999999999945e+00,5.707497000000000043e+00
2.654703628406195892e-01,3.618848600019187511e+00,4.868623000000000367e+00,4.437537999999999982e+00
1.189744015195583898e-01,6.968970156598293997e+00,5.711710000000000065e+00,6.691602999999999746e+00
1.437404849685143537e-01,1.178063642518618970e+01,9.131916999999999618e+00,9.850607999999999365e+00
4.134171887023433412e-01,4.126924790245741548e+00,4.799789999999999779e+00,4.402223000000000219e+00
1.446302413466363235e-01,1.082815510667830239e+01,4.931754999999999889e+00,7.939222000000000001e+00
1.486552118867398298e-01,5.660531349493325592e+00,7.250725000000000087e+00,7.717624000000000706e+00
1.179583292810606060e-01,7.776403808800771422e+00,5.730347000000000079e+00,6.744094999999999729e+00
5.408636627622533805e-02,1.141937577405746751e+01,4.589837999999999418e+00,1.210571400000000075e+01
7.662660586210792713e-02,1.248453773935278477e+01,6.309816999999999787e+00,1.040865699999999983e+01
1.351855104374107830e-01,6.496619393816677857e+00,3.422016000000000169e+00,6.697878999999999472e+00
1.107631312787154959e-01,4.593420209601148940e+00,3.696204000000000267e+00,4.213848999999999734e+00
1.597959332992731352e-01,1.535413936987970196e+01,6.179981999999999864e+00,1.000686699999999973e+01
8.871567041800275388e-02,1.180923318764416052e+01,6.877472000000000030e+00,8.049380000000001090e+00
1.547912758804138866e-01,1.042552537325524398e+01,5.771018999999999899e+00,9.666088000000000235e+00
7.054091303210573149e-02,9.111558285044070615e+00,5.538818000000000019e+00,7.616655000000000619e+00
1.437178728404028549e-01,5.799255422623994960e+00,6.723988000000000298e+00,6.292037000000000546e+00
1.434217030253848169e-01,3.792642412083276238e+00,6.117145999999999972e+00,5.348390000000000200e+00
1.396165897055721694e-01,8.583166329493035818e+00,4.890812999999999633e+00,6.631672999999999263e+00
1.379734768751919582e-01,1.051785023995987167e+01,6.922449000000000296e+00,9.234251999999999683e+00
9.946512973600309115e-02,9.567668341501674334e+00,5.382798999999999445e+00,8.029486999999999597e+00
1.344222930238095082e-01,9.032881842745085876e+00,7.098275999999999364e+00,9.602178000000000324e+00
1.290655639037709135e-01,1.268542276622695830e+01,7.959105999999999348e+00,1.207596999999999987e+01
2.799924158352091186e-01,5.898272337070420868e+00,5.342162000000000077e+00,5.098224000000000089e+00
1.972079210684331840e-01,3.489213111977646609e+00,3.053284999999999805e+00,3.289607000000000170e+00
6.837420980045116892e-02,1.102703390494088076e+01,7.625200999999999674e+00,9.396053000000000210e+00
1.143236291873184485e-01,5.421611752012614360e+00,4.613691000000000209e+00,4.816812000000000538e+00
1.298706885698219515e-01,8.749012845101294289e+00,7.584802999999999962e+00,9.170221000000001510e+00
1.061119868052074200e-01,2.507896018799030902e+00,3.039417999999999953e+00,4.083508000000000138e+00
2.612712220380288275e-01,5.014071440129391988e+00,5.177446999999999910e+00,3.657819000000000376e+00
1.127788645185696936e-01,7.765358853927557981e+00,6.247969000000000328e+00,7.791891000000000567e+00
2.405688543213326258e-01,9.430300312391892703e+00,5.532976000000000560e+00,8.733477999999999852e+00
1.425426525558491919e-01,5.047555017536744515e+00,4.785243000000000357e+00,5.238180000000000724e+00
8.221434628305400449e-02,8.050024341365801916e+00,4.718054000000000414e+00,6.764577000000000062e+00
4.240794037899863200e-01,6.871362704028274315e+00,4.895262000000000668e+00,6.936142000000000252e+00
7.072660404442326909e-02,6.310579256796281733e+00,6.706721000000000821e+00,8.047302999999999429e+00
6.868449980636115448e-02,1.163036491199529365e+01,5.121780000000000221e+00,8.090716000000000463e+00
1.458172943945486300e-01,9.129402242140198354e+00,6.617232000000000447e+00,8.923552000000000817e+00
3.198907403129416238e-01,5.176851163004887013e+00,4.301362999999999381e+00,5.265189000000000341e+00
1.683866610736945713e-01,8.032015901467691066e+00,6.303875999999999813e+00,7.881424000000000873e+00
3.518058301609274796e-01,2.509023487529416840e+00,1.826227999999999962e+00,3.272422000000000164e+00
2.897939483161558749e-02,5.654732554371763698e+00,7.748714999999999797e+00,8.122486000000000317e+00
1.798122629737197165e-01,7.845545876581236477e+00,5.575612999999999708e+00,7.619889999999999830e+00
1.100186883284296063e-01,4.278786845807482031e+00,3.645208999999999477e+00,3.388933000000000195e+00
1.195495657706996569e-02,9.139336823109688979e+00,6.241731999999999836e+00,7.890674999999999883e+00
3.975715042308616137e-02,8.873160235141298813e+00,6.512395999999999852e+00,7.564388000000000112e+00
3.562441408153265709e-01,3.283071598404662783e+00,2.582240999999999786e+00,4.558412999999999826e+00
2.022070375288756439e-01,5.143548984634892740e+00,4.645972000000000435e+00,9.165438999999999226e+00
2.906765258203374280e-01,5.082431678864881341e+00,5.593890000000000029e+00,4.433497000000000021e+00
1.314998914500759286e-01,1.584283840357640827e+01,6.531957000000000235e+00,1.007116100000000003e+01
1.774178122111201850e-01,5.995341545679293560e+00,6.664266000000000467e+00,6.019209000000000032e+00
2.015432519343475504e-01,4.580037286313843659e+00,5.174008000000000607e+00,5.163067999999999991e+00
8.911283472951145312e-02,6.821192604493772293e+00,4.611166000000000764e+00,5.546187999999999896e+00
1.714317950021301273e-01,6.172858769650001243e+00,6.173531999999999798e+00,6.958955999999999698e+00
3.145263320051401301e-01,3.960269955705602030e+00,5.087728000000000250e+00,4.015869000000000355e+00
1.060049944343583739e-01,5.716024431881370660e+00,3.922061000000000242e+00,4.638733999999999469e+00
2.052060426731063258e-01,6.010496309400962467e+00,4.332730999999999888e+00,6.341810999999999865e+00
1.061184641906881693e-01,4.864009858173317546e+00,3.431885999999999992e+00,5.220820999999999934e+00
1.892549600159518230e-01,3.958939575069070127e+00,5.113345999999999947e+00,4.407955999999999541e+00
1.087044182917031865e-01,9.635829187334238100e+00,6.544868000000000130e+00,8.089890999999999721e+00
3.955464862064422826e-01,1.337824439313278901e+01,9.556395000000000195e+00,1.068176099999999984e+01
2.015482100586108716e-01,9.143277965560637099e+00,5.948173000000000599e+00,7.217263000000000872e+00
1.024345517306140818e-01,3.828268247479176267e+00,3.489088999999999885e+00,4.732841000000000520e+00
9.665642526822149083e-02,5.371152890636251342e+00,4.792664000000000257e+00,5.571944999999999482e+00
1.506719293488720801e-01,5.157062627243447217e+00,4.006876000000000104e+00,5.168905999999999779e+00
9.403594569529333258e-02,4.957299742633977324e+00,4.975801000000000585e+00,4.770947000000000493e+00
2.941110997920677872e-01,3.623853667930592160e+00,5.364157999999999760e+00,4.600309999999999455e+00
1.317121917586024094e-01,4.663630749501710859e+00,6.294266000000000361e+00,6.174344999999999750e+00
2.070467901331580485e-01,6.130415447844523413e+00,5.067483000000000182e+00,6.268406999999999840e+00
9.950892372517140816e-02,7.779894607955077035e+00,3.831419999999999604e+00,7.410936000000000412e+00
1.502297365377750771e-01,6.426667667705244114e+00,5.489475999999999800e+00,8.152244999999998853e+00
1.548126371589762795e-01,9.345372659642746882e+00,5.046586000000000460e+00,7.079641999999999769e+00
4.671455796969237184e-02,1.144927827808153609e+01,8.360832000000000264e+00,1.057931300000000086e+01
1.778780792503428243e-01,9.505461436027569988e+00,4.151097000000000037e+00,5.646885000000000154e+00
1.038164325779675906e-01,9.178398401277391372e+00,8.565410999999999220e+00,8.664930000000000021e+00
1.592728281084866970e-01,8.487987668523039986e+00,6.153462000000000209e+00,7.964102000000000459e+00
9.330977451431791969e-02,1.631097911006981249e+01,7.832580999999999349e+00,1.200754199999999905e+01
6.391034163823527958e-02,5.268692157727971725e+00,4.094726000000000532e+00,5.791034999999999933e+00
1.913999387902418359e-01,5.127299049596713232e+00,5.054223999999999606e+00,5.158587000000000700e+00
5.765857739113956076e-02,9.573656325189739746e+00,5.775820999999999650e+00,7.729753999999999792e+00
1.239873937273069243e-01,1.223885266920374448e+01,6.321081999999999645e+00,8.942752999999999730e+00
1.022054662897389776e-01,1.158795059943868466e+01,5.991738999999999926e+00,8.337438999999999822e+00
5.913615661652403543e-02,9.079434768187606863e+00,5.715364000000000111e+00,7.993867999999999086e+00
8.463663625297729309e-02,1.423951208655414469e+01,7.536217999999998973e+00,9.547613000000000127e+00
1.711128545940451828e-01,5.125342517965829181e+00,5.612836999999999854e+00,5.610618999999999801e+00
4.677116311660634018e-02,1.399678144604470198e+01,6.892107000000001094e+00,1.011723100000000031e+01
1.095041665967629169e-01,6.781420652214032785e+00,3.495376000000000261e+00,5.202848999999999613e+00
3.192188916694306267e-01,8.102444552789876298e+00,6.753411999999999971e+00,8.777786000000000755e+00
9.246536740292758683e-02,1.384848177430893656e+01,5.322769000000000084e+00,1.063146300000000011e+01
8.346429433616014970e-02,7.625539746533624985e+00,5.509426999999999630e+00,6.201437999999999562e+00
2.094624633917646916e-01,7.855597720431570785e+00,2.975912000000000113e+00,6.551560000000000272e+00
4.236879337929617961e-02,2.001033597344143899e+01,8.779092999999999591e+00,1.306816800000000001e+01
8.475583351424827161e-02,3.065869131877600040e+01,9.053705000000000780e+00,1.542812900000000020e+01
1.977682415354031498e-01,3.289458509780206263e+00,3.544333999999999651e+00,3.401330999999999882e+00
3.103122401705513123e-01,4.452750132412019113e+00,3.598247000000000195e+00,4.304965000000000153e+00
5.722557162949468146e-02,1.214224684276525146e+01,5.939862999999999893e+00,8.113737000000000421e+00
8.817679331662604814e-02,7.899490503179903200e+00,5.603537000000000212e+00,8.176377000000000450e+00
1.960938849329486311e-01,4.247020383146840494e+00,2.821632000000000140e+00,3.947680000000000078e+00
3.934111240034443568e-01,2.361950660090057497e+00,2.825168999999999819e+00,3.041293000000000024e+00
1.917155734045883353e-01,7.903745703614784901e+00,5.551738999999999535e+00,7.545833000000000013e+00
8.782380045633611521e-02,9.131507070814832261e+00,6.135076999999999892e+00,8.284375000000000711e+00
8.851581379549082473e-02,6.620170175468757634e+00,5.056480000000000530e+00,5.847226999999999286e+00
1.014051868451231742e-01,1.241828936474982648e+01,6.740211999999999648e+00,9.743470000000000297e+00
2.992532846851880257e-01,4.514462916687075555e+00,5.632730000000000459e+00,6.903338999999999892e+00
1.400084497223745283e-01,9.090156691701553271e+00,1.074325800000000086e+01,1.231499600000000072e+01
2.827171995153755085e-02,7.324697055478369023e+00,6.429251999999999967e+00,8.048210000000000974e+00
5.188239150441518316e-02,8.430652897224968356e+00,4.211869999999999337e+00,6.789483000000000601e+00
6.258218682112495768e-02,1.605154193458529477e+01,7.326377000000000805e+00,1.108420899999999953e+01
2.221299995948521067e-01,1.415377381876185581e+01,6.427565000000000417e+00,9.651089999999999947e+00
3.827187727811418583e-01,1.183143938042891641e+01,6.133905000000000385e+00,7.971761999999999126e+00
3.659556681647664900e-01,7.875126606918906091e+00,5.729156999999999833e+00,7.925374999999999837e+00
1.242611258282401848e-01,6.811310906125360276e+00,4.849871000000000265e+00,6.465536000000000172e+00
1.202740689283836456e-01,8.006588595555616195e+00,6.266830000000000567e+00,6.614646999999999721e+00
6.713019936477307437e-02,1.098943447286810837e+01,5.888358000000000203e+00,8.377608999999999639e+00
6.069059006475598095e-02,7.985617995683005788e+00,5.915325000000000166e+00,6.993521000000000321e+00
1.001030739830728461e-01,8.570578433235954918e+00,4.508956999999999660e+00,6.711071999999999704e+00
1.773220386167164708e-01,1.299798997911642395e+01,9.425608000000000430e+00,1.282503800000000105e+01
1.492588996854837258e-01,9.258040905070851423e+00,6.554104999999999848e+00,8.409983000000000430e+00
1.472411389615940758e-01,7.129579486092069374e+00,6.722830999999999335e+00,7.840621999999999758e+00
9.452435728073273202e-02,4.086842049993244075e+00,5.239487999999999701e+00,5.914758999999999212e+00
4.927361256089888425e-02,1.286925395052852217e+01,6.115732000000000390e+00,8.827397999999998746e+00
8.960121421673281072e-02,4.014088966070759490e+00,3.952769999999999673e+00,5.171952000000000105e+00
1.886996036387295073e-01,9.912077383174937140e+00,4.296749000000000152e+00,6.718377000000000265e+00
1.521966490319687226e-01,8.111024309820351164e+00,4.559819999999999318e+00,7.685488999999999571e+00
2.673811005462363721e-01,3.405496794012880191e+00,3.918366999999999933e+00,3.984895999999999994e+00
4.867827859945649260e-01,3.766274879525594699e+00,3.949221000000000092e+00,3.518422000000000160e+00
8.224438310399546925e-02,6.143340571006190132e+00,6.488316999999999446e+00,6.668930999999999720e+00
5.317985239542777354e-02,8.432788127338140427e+00,5.640762999999999749e+00,7.181149000000000449e+00
7.145687648041738893e-02,8.272869968653198569e+00,5.329912999999999457e+00,6.458578000000000152e+00
8.530381785335006128e-02,9.596631284066511114e+00,6.736580000000000013e+00,9.995409000000000432e+00
1.383787010099088166e-01,1.281623243468024853e+01,7.225432999999999772e+00,8.855408000000000612e+00
1.277563490425946691e-01,6.819334516873806429e+00,5.428506999999999749e+00,7.073709000000000024e+00
9.096264997799927143e-02,8.499692852813193866e+00,6.042861000000000260e+00,9.852358999999999867e+00
5.167275641823146359e-02,1.287062943002113613e+01,9.402917000000000414e+00,1.049362899999999854e+01
1.003243223444798271e-01,1.171338906530239399e+01,6.586489000000000260e+00,8.499674999999999869e+00
1.492142584937264649e-01,5.079061640076317552e+00,5.380427000000000071e+00,5.666911999999999949e+00
