halo_id,x_potential,y_potential,z_potential,x_mass,y_mass,z_mass,eig_1,eig_2,eig_3
85007067311,411.3974,423.4401,907.7059,411.399490566,423.436624528,907.717043396,0.174802593344,0.359195611991,0.346964914665
85007067312,397.4924,426.4345,877.2178,397.480190566,426.410422642,877.220409434,0.483710281339,0.364333981596,0.282218517066
85007067313,417.1729,461.9576,864.4437,417.170841509,461.958032075,864.465075472,0.212524113938,0.45515924361,0.378476182452
85007067314,392.2639,428.7467,865.6865,392.282577358,428.740762264,865.647973585,0.176157129594,0.395110347425,0.446129902981
85007067315,394.6189,422.583,868.6011,394.640613208,422.583669811,868.625039623,0.227584186507,0.430235351626,0.389856281867
85007067316,415.5731,421.1504,907.8362,415.577649057,421.153854717,907.82764717,0.310739097728,0.165115783631,0.218572138641
85007067317,380.2576,443.9038,859.1981,380.267460377,443.879371698,859.198862264,0.310757489737,0.263687685499,0.241138044764
85007067318,390.9713,427.774,858.6481,390.948335849,427.77950566,858.66554717,0.408761462246,0.321844950825,0.30206346693
85007067319,377.2081,437.2692,858.9633,377.214483019,437.252554717,858.988290566,0.272526484498,0.218924879623,0.238012395879
85007067320,383.0142,445.0629,857.606,383.021007547,445.04374717,857.607318868,0.220640773455,0.394700653417,0.384252053128
85007067348,430.6296,444.3251,870.0465,430.635632075,444.352143396,870.066690566,0.408462668363,0.299549484523,0.243629067113
85007067365,391.029,424.2937,914.903,391.039041509,424.336907547,914.883179245,0.540469081157,0.450039048338,0.261821370505
85007067375,420.2422,470.0927,883.5634,420.241856604,470.06159434,883.557837736,0.528327407089,0.513333740028,0.129252732883
85007067387,428.439,492.8639,895.6053,428.443426415,492.852269811,895.607828302,0.214798907846,0.439806836589,0.492697975565
85007068763,354.0302,501.2775,917.3753,354.008073585,501.27530566,917.36769434,0.243224887571,0.305423349308,0.333032783121
85007068847,366.6422,518.1928,851.8481,366.650803774,518.175381132,851.84949434,0.159689999035,0.315262916205,0.391523384761
85007068850,341.847,506.8747,870.4998,341.739067925,506.940311321,870.488522642,0.292588140579,1.78876870102,1.7342470184
85007068852,365.8105,515.2928,885.7057,365.799681132,515.241488679,885.751958491,0.772576616583,0.721688407775,0.182764935643
85007068859,371.3901,511.1884,842.0331,371.400903774,511.168366038,842.017433962,0.469823337855,0.252485323055,0.33276775909
85007068881,350.7658,501.6357,843.3267,350.770296226,501.628716981,843.327424528,0.169313846252,0.253893531042,0.276925622706
85007068887,348.857,500.9996,868.7646,348.870377358,500.983707547,868.742413208,0.180259460392,0.59923794213,0.536752997478
85007068888,370.4207,501.8492,906.6008,370.431532075,501.860369811,906.5918,0.289041922237,0.215050130666,0.162342567097
85007069108,391.9869,504.8285,908.9567,391.997807547,504.825284906,908.974371698,0.142303467043,0.296133436484,0.289568396473
85007069114,380.2636,506.1055,903.8593,380.240028302,506.121649057,903.850696226,0.248559588145,0.411001770837,0.572498201018
85007069115,388.4346,517.6795,904.0788,388.454007547,517.673501887,904.082250943,0.356848097917,0.697370446791,0.609208135292
85007069199,382.3532,496.8267,830.6021,382.34874717,496.816088679,830.584671698,0.215645666799,0.281371409869,0.315407303332
85007069202,400.4752,515.7084,845.271,400.458869811,515.713907547,845.294701887,0.214135737986,0.299449156931,0.331720425082
85007069203,401.6507,512.7192,849.246,401.638654717,512.728371698,849.22989434,0.393542828039,0.331651311151,0.206888000809
85007069204,379.4041,513.7436,846.3795,379.435588679,513.720296226,846.405211321,0.458725587039,0.321342328768,0.306856184193
85007069208,388.2104,515.0427,885.5748,388.197501887,515.061964151,885.583964151,0.202748571093,0.26775415058,0.303251898328
85007069213,415.8869,517.5274,855.9467,415.898077358,517.500792453,855.913815094,0.242807214089,0.376128816145,0.457964989765
85007069217,404.1491,507.4916,833.2531,404.155922642,507.489735849,833.254449057,0.125183215559,0.248212054952,0.270993469489
85007069227,387.167,514.0621,823.4685,387.181201887,514.067739623,823.453669811,0.226371657981,0.363352833462,0.390655228557
85007069263,421.6733,504.6952,886.5605,421.632958491,504.6618,886.546796226,0.190732020966,0.588193820843,0.603701038192
85007163623,407.0308,480.8051,856.8613,407.041153846,480.794178846,856.839486538,0.58408386868,0.473565652713,0.360073158607
85007173465,389.175,463.8914,821.525,389.182538462,463.862590385,821.521232692,0.27882107756,0.152705280262,0.206914722178
85007173466,396.5651,474.6907,820.4781,396.562419231,474.696909615,820.500242308,0.469326979484,0.397489341502,0.207686899014
85007173467,393.1173,464.6792,826.3973,393.132940385,464.679313462,826.386873077,0.176236825214,0.260729299496,0.30234251529
85007173468,384.982,463.1481,833.4269,385.007817308,463.153188462,833.446467308,0.306532283192,0.495053204559,0.625394832249
85007173469,394.5673,481.0748,825.562,394.572198077,481.041798077,825.581096154,0.260463674075,0.654053074855,0.62322517107
85007173470,376.4488,463.5038,838.3956,376.435073077,463.499178846,838.493125,0.184369219713,1.42495914251,1.42849227778
85007173471,380.7787,463.5959,838.4931,380.780444231,463.599471154,838.503619231,0.0760618627107,0.11548782506,0.144393752229
85007173475,401.7292,454.214,854.5805,401.763028846,454.240011538,854.602038462,0.575240207344,0.412764499465,0.31423959319
85007173476,415.2014,438.807,848.6441,415.192723077,438.790669231,848.626663462,0.123441145999,0.226908804534,0.235995869467
85007173481,376.8811,420.1353,832.8364,376.923115385,420.139101923,832.859205769,0.19884659948,0.439983001044,0.471342639476
85007173552,427.798,447.5372,837.2741,427.790776923,447.553323077,837.279513462,0.386691491947,0.696678711868,0.860451376186
85007173563,420.5568,447.9644,833.5903,420.5564,447.978342308,833.598055769,0.110327943526,0.196804625117,0.164658891358
85007173569,427.2868,456.0933,843.6273,427.292244231,456.097830769,843.614142308,0.496339993214,0.360125101258,0.268129485528
85007174563,416.7367,494.1973,894.8062,416.74795,494.176186538,894.800911538,0.304465723596,0.279331133588,0.241455882816
85007174702,373.4078,421.5862,842.5113,373.410251923,421.583415385,842.547615385,0.226371246122,0.389228663522,0.412706510355
85007174704,354.5936,421.34,836.8378,354.551525,421.399857692,836.933017308,0.153670127233,1.46609916776,1.41467894501
85007174792,342.041,473.1678,830.8511,342.033271154,473.179894231,830.853338462,0.129844672389,0.202306938443,0.173062429169
85007174793,356.6295,445.2435,828.6027,356.602748077,445.260769231,828.593692308,0.183205602983,0.347711957276,0.391711419741
85007174794,342.6216,476.2888,834.1416,342.5995,476.305721154,834.132103846,0.314014720026,0.216167392459,0.208499347516
85007174795,369.7281,475.3804,844.1733,369.721742308,475.388988462,844.171175,0.21304826426,0.320029021849,0.356742733891
85007174796,344.5878,427.5821,837.438,344.593657692,427.640863462,837.429942308,0.111544785396,0.366781361349,0.394664033255
85007174798,367.2274,429.4242,847.7192,367.250009615,429.401557692,847.719419231,0.277653223014,0.535690160076,0.42238279691
85007174799,362.8214,476.205,842.4068,362.823807692,476.183728846,842.416434615,0.285153542034,0.189712381966,0.233060336
85007174800,347.7758,476.4987,842.7662,347.774348077,476.529942308,842.770323077,0.32007151575,0.644377685858,0.749705258392
85007174801,367.6494,479.606,846.0468,367.648798077,479.575357692,846.086965385,0.832195406326,0.900466904952,0.198773428722
85007174802,367.1335,480.1304,848.9833,367.128730769,480.146330769,848.969707692,0.344468341434,0.262439958499,0.244237340067
85007174803,354.7573,489.0427,841.5044,354.773640385,489.022317308,841.507109615,0.136285537713,0.350824884378,0.313580837909
85007174804,350.0826,495.7222,831.9545,350.081744231,495.692759615,831.954553846,0.191271853032,0.404085573401,0.381247413567
85007174805,335.079,460.9494,841.2783,335.075717308,460.961446154,841.269494231,0.185925805134,0.23559133397,0.298912500896
85007174806,333.9761,477.4009,844.2503,333.973525,477.391725,844.252617308,0.252870357987,0.35779126194,0.326176120073
85007174810,369.0347,493.1263,859.4323,369.032126923,493.140663462,859.423948077,0.176634761456,0.317076977753,0.281411100791
85007174811,345.4619,420.5229,876.0236,345.486909615,420.519796154,876.048661538,0.220508252074,0.5349361025,0.605600505426
85007174814,352.4227,492.9616,857.0236,352.419517308,492.929732692,856.974044231,0.163987430696,0.687141179984,0.72131900932
85007174815,360.5216,496.7079,858.584,360.537378846,496.711507692,858.560119231,0.504110924863,0.351264399834,0.256889215303
85007174816,353.1041,476.5398,858.9153,353.124067308,476.533953846,858.906117308,0.365960804812,0.282645226516,0.212634688671
85007174833,366.2599,446.9904,853.9951,366.237178846,446.990248077,854.011998077,0.197618645986,0.301094685253,0.352683088761
85007174896,371.7646,445.3525,870.6648,371.763063462,445.351415385,870.686623077,0.158631277655,0.150594639107,0.115491103238
85007174897,364.2114,477.4253,874.5369,364.210388462,477.441401923,874.546428846,0.146702460881,0.381410500038,0.312319719082
85007174898,357.1628,482.0341,883.7423,357.178538462,482.029540385,883.742148077,0.106786915116,0.24306646003,0.280546184854
85007174899,359.9312,484.5542,888.2927,359.936669231,484.539655769,888.295726923,0.171830242711,0.312498226901,0.251836150388
85007174900,365.8275,455.5607,881.5007,365.824619231,455.572626923,881.507092308,0.137692339166,0.456171385454,0.49362143538
85007174901,344.7882,480.1413,894.5429,344.808130769,480.132488462,894.548869231,0.172082388866,0.36748683746,0.297653653674
85007174902,357.6234,485.8771,870.3398,357.634025,485.894365385,870.354213462,0.156436752719,0.400898164726,0.372331242555
85007174903,363.784,464.4543,894.1547,363.779401923,464.433846154,894.140607692,0.321780386745,0.193576796498,0.259813156757
85007174904,348.881,475.2572,904.2475,348.876007692,475.254869231,904.242965385,0.258837983394,0.451568207116,0.419022849491
85007174905,350.6842,483.8788,908.6619,350.683798077,483.852732692,908.663163462,0.223130047548,0.377826724239,0.325894528213
85007174906,362.4468,490.4248,886.0974,362.452798077,490.464109615,886.055911538,0.214518414983,0.607316360883,0.579894024134
85007174907,337.6203,494.6252,894.0393,337.614259615,494.588142308,894.036171154,0.253267214486,0.501442305988,0.473714439525
85007174908,365.2445,424.0075,880.4084,365.247011538,424.018394231,880.416188462,0.0972980941017,0.160436042199,0.142935603699
85007174909,365.5552,423.2795,879.7842,365.566755769,423.281046154,879.768823077,0.26336038279,0.173040074555,0.193767282655
85007174910,367.2312,496.1284,910.5782,367.276173077,496.096686538,910.569165385,0.205426936742,0.570514765245,0.552629158013
85007174911,367.7094,422.6726,874.0315,367.696898077,422.713913462,873.997409615,0.256083693272,0.724981254953,0.888332031776
85007174912,353.7339,495.4329,873.6127,353.728446154,495.443534615,873.636048077,0.167242398875,0.340600205662,0.372793175463
85007174913,352.0963,494.1369,864.549,352.076353846,494.145392308,864.566538462,0.32355502601,0.180849263213,0.241700590777
85007174914,334.7953,432.4126,874.8181,334.798940385,432.444696154,874.822338462,0.441843080804,0.399632723497,0.172668455699
85007174915,334.0588,487.2183,895.075,334.062153846,487.201480769,895.088609615,0.17804418654,0.330994875737,0.272937997723
85007174921,364.8647,446.1799,915.0767,364.83835,446.176871154,915.112678846,0.437264769905,0.252936341279,0.340606928816
85007174922,335.1953,467.0141,915.2209,335.208111538,467.009648077,915.243809615,0.472389293675,0.409464576328,0.292211529997
85007174923,428.6156,494.009,855.3997,428.597132692,494.006761538,855.414642308,0.142972985407,0.228035714187,0.213370360406
85007174924,426.4449,493.8375,873.2342,426.415175,493.815967308,873.241238462,0.164635285894,0.359221050505,0.322608143601
85007186084,380.3385,467.1139,871.8024,380.356167308,467.122623077,871.856573077,0.222976602539,0.837084918221,0.749114859239
85007186085,379.7901,468.2404,871.9449,379.7779,468.253269231,871.962653846,0.670954026445,1.86351827084,1.62364358272
85007186086,382.9684,428.9579,866.6886,382.961732692,428.950067308,866.676076923,0.363018641193,0.295358122478,0.26515787633
85007186087,403.0304,452.9283,874.8354,403.021342308,452.88905,874.843732692,0.274036625694,0.476170761107,0.581191433199
85007186088,386.8992,442.2825,879.4594,386.886151923,442.289621154,879.462961538,0.228974364108,0.305743290844,0.347333265048
85007186089,377.9532,469.464,869.7421,377.961838462,469.463457692,869.744690385,0.230578129185,0.285568219371,0.268185111444
85007186090,377.7069,474.9351,874.0408,377.680434615,474.921134615,874.046625,0.115893237598,0.284183064032,0.31039287837
85007186091,377.5466,455.8961,877.2256,377.527359615,455.891792308,877.201551923,0.21976184783,0.358758876089,0.41253443608
85007186092,378.8976,441.1634,881.9447,378.910911538,441.150051923,881.955584615,0.158416612654,0.244285159588,0.267413087759
85007186093,385.0197,442.7024,883.0295,385.015151923,442.681267308,883.013875,0.181243857,0.308058744037,0.392073458963
85007186094,392.4081,469.4602,885.7478,392.394919231,469.445546154,885.715051923,0.171280661788,0.401238545608,0.396456812604
85007186095,379.7776,432.1091,896.9893,379.781884615,432.091840385,896.991830769,0.0857734680196,0.4631605375,0.44148825448
85007186096,407.3788,448.8948,874.3649,407.3855,448.884223077,874.373330769,0.205755754591,0.30710328234,0.255865323069
85007186097,382.0129,440.7242,895.8754,382.010484615,440.72655,895.876863462,0.211433976435,0.136723899113,0.163252104452
85007186098,399.532,468.6024,900.0272,399.535630769,468.602063462,900.009257692,0.147560261208,0.2086056427,0.267418196092
85007186099,378.9832,434.9778,900.4844,378.986265385,435.015630769,900.47645,0.492310884765,0.796672678669,0.680585356566
85007186100,410.9881,436.2223,907.9527,410.959009615,436.163648077,907.929586538,0.439867685423,0.721717125197,0.83609084938
85007186101,377.4619,456.5841,907.0511,377.521380769,456.614392308,907.089825,0.329255463923,0.594359657066,0.748280739011
85007186102,392.8123,464.9662,899.913,392.816234615,464.979251923,899.916988462,0.166825604325,0.381970902826,0.330022592848
85007186103,380.3821,449.9866,900.8854,380.377590385,449.989517308,900.892517308,0.20134115375,0.140366106013,0.165762080237
85007186104,398.1228,458.2901,905.1837,398.119486538,458.306232692,905.168196154,0.195406918595,0.291529583932,0.292894337474
85007186105,391.5048,471.6841,905.7071,391.486451923,471.694684615,905.702555769,0.30448249493,0.197615780449,0.193063244621
85007186106,396.9824,471.7705,887.0759,396.983309615,471.768565385,887.074567308,0.0845147777006,0.148191242057,0.170809380242
85007186107,413.2808,429.9825,899.8105,413.291717308,429.959948077,899.790594231,0.0779963132564,0.298787093922,0.313194212822
85007186108,392.8968,488.5875,907.2194,392.891894231,488.586923077,907.220411538,0.304500246797,0.274028800594,0.155850492609
85007186109,388.0149,486.6782,870.6707,388.061388462,486.717371154,870.670415385,0.230909441182,0.754959752784,0.685082386034
85007186110,411.7777,452.8297,885.9199,411.767894231,452.848907692,885.917126923,0.159292827686,0.306280618347,0.326296133966
85007186111,377.6513,446.4671,909.3701,377.639215385,446.477255769,909.366355769,0.288488262111,0.17601389553,0.22212668236
85007186112,415.6061,461.1966,892.5543,415.620015385,461.213594231,892.562557692,0.122500813965,0.355714747752,0.320560298283
85007186113,389.5609,430.5558,864.8015,389.553442308,430.561011538,864.799173077,0.137142663701,0.311668060832,0.348124675467
85007186114,393.0348,462.9789,867.0969,393.005244231,463.007163462,867.092848077,0.318657732121,0.490384049926,0.436718757953
85007186115,391.6143,464.8504,868.4309,391.589113462,464.840019231,868.458255769,0.258894769796,0.404508280323,0.335460749881
85007186116,384.981,431.2621,861.5595,385.00675,431.258269231,861.588351923,0.203397992159,0.339585967684,0.270012580158
85007186117,385.2387,457.3961,861.0628,385.232794231,457.459807692,861.079321154,0.685910632498,1.94630834958,1.75856785792
85007186118,378.7199,438.8675,862.9461,378.730198077,438.860984615,862.957740385,0.249879922597,0.221171403731,0.157188553671
85007186119,417.6956,457.8441,886.0831,417.718611538,457.863846154,886.118453846,0.186561787542,0.686025720232,0.738081412226
85007186120,402.5745,421.8847,897.1364,402.556751923,421.886501923,897.142398077,0.188590901117,0.430884728973,0.44879010991
85007186123,408.6387,471.9478,857.0494,408.654742308,471.968267308,857.018048077,0.240691317785,0.512744791989,0.452152090226
85007186140,428.0833,439.4029,866.5925,428.084526923,439.395186538,866.576303846,0.10358643477,0.16961096701,0.176568818219
85007186148,428.0571,426.5578,872.2131,428.059301923,426.513394231,872.266909615,1.13240551123,1.18381056339,0.250982905382
85007186149,423.4116,437.2251,869.2178,423.401492308,437.214407692,869.214088462,0.0886759805723,0.161393198169,0.180382141259
85007186152,426.6452,420.4623,875.8522,426.642192308,420.467757692,875.844990385,0.148743029983,0.327328126618,0.310772583398
85007186154,422.1122,443.0919,873.8152,422.135321154,443.079503846,873.810713462,0.21882077238,0.335954478313,0.366894189308
85007186158,424.3969,440.5212,878.5731,424.395892308,440.537840385,878.555159615,0.270091514909,0.176376669735,0.173081095355
85007186164,425.2001,459.7745,903.6046,425.189482692,459.771494231,903.620928846,0.191984949467,0.245874381492,0.272579209041
85007186172,426.6131,468.6546,909.7023,426.602084615,468.675596154,909.720273077,0.177604009083,0.314647442335,0.351911148581
85007186187,418.8787,470.6149,889.2387,418.873892308,470.606215385,889.239951923,0.167049583518,0.196816130487,0.230157545995
85007186193,419.2871,485.5199,877.9634,419.316494231,485.485232692,877.970917308,0.353741609652,0.44175458732,0.567939863027
85007186203,397.08,477.4099,917.7565,397.074705769,477.405384615,917.747913462,0.712263755103,0.377023278191,0.521864286706
85007186204,386.7937,464.742,916.6749,386.800788462,464.73325,916.656371154,0.208883391889,0.267476953838,0.241711234273
85007186460,389.6351,515.3172,901.8494,389.661457692,515.341832692,901.839476923,0.336278844142,0.726819626927,0.74253194893
85007186461,389.4409,514.8006,900.5562,389.391471154,514.787023077,900.549753846,0.24396333247,0.58957996722,0.48054252031
85007186462,387.9185,504.8115,901.281,387.934830769,504.816396154,901.270351923,0.707978822354,0.535868848545,0.470166269101
85007187602,368.6999,515.876,917.5991,368.717540385,515.898094231,917.605165385,0.216492360997,0.337959485338,0.388518273665
85007187626,338.0172,502.3325,918.3291,338.032430769,502.360076923,918.344719231,0.298548905589,0.399253827371,0.49133274704
85007187627,363.558,504.5735,914.4708,363.560236538,504.561109615,914.487936538,0.15089164046,0.453761055755,0.437195323784
85007187728,356.2569,514.7073,847.4716,356.237953846,514.704494231,847.449867308,0.468018309714,0.398121801292,0.287033728994
85007187731,348.833,513.8595,846.9998,348.827109615,513.841280769,847.012813462,0.418948777045,0.365691249476,0.33224969348
85007187733,350.3857,512.6932,858.9196,350.361755769,512.686484615,858.953596154,0.227637226986,0.553319956678,0.489710836337
85007187741,364.0544,516.546,838.6464,364.076113462,516.540882692,838.647903846,0.195260558374,0.259479150569,0.283994731057
85007187744,337.4422,510.3406,830.874,337.422763462,510.326426923,830.877782692,0.141228813279,0.245305404965,0.280487741756
85007187760,359.7102,498.3964,856.6817,359.70435,498.422017308,856.657167308,0.306753527264,0.239614117055,0.18384171568
85007187761,337.4983,503.4337,858.7784,337.482969231,503.456078846,858.799505769,0.233304409869,0.437953149628,0.381420720503
85007187762,372.8406,503.7836,824.1446,372.813065385,503.773282692,824.101244231,0.749390929017,0.426243503019,0.565628967964
85007187763,338.7857,498.7829,830.2272,338.781815385,498.782534615,830.195976923,0.448399052284,0.360043130375,0.208119257341
85007187768,360.1173,499.2693,885.4979,360.135757692,499.304855769,885.500394231,0.272159121998,0.550607279178,0.443007838824
85007187978,383.2422,497.04,915.4218,383.253461538,497.014830769,915.449846154,0.0970430924101,0.425624404977,0.449729302613
85007188011,406.2419,512.8034,910.7443,406.250815385,512.817551923,910.762001923,0.264329156757,0.228623053646,0.172709229597
85007188069,423.2861,499.1717,823.2227,423.263075,499.17135,823.217867308,0.983108704784,0.648914034346,0.55418578087
85007188083,401.6835,504.4358,848.5935,401.687730769,504.41935,848.600453846,0.137692587406,0.301312290173,0.288663322422
85007188084,397.2958,500.7679,833.6642,397.280613462,500.742636538,833.681196154,0.205073674296,0.348076434226,0.360847411478
85007188085,398.5488,500.3897,836.4909,398.560461538,500.384969231,836.490607692,0.180266382713,0.374476373253,0.404114244034
85007188088,377.3654,498.7899,890.7253,377.377515385,498.786505769,890.710163462,0.110138000801,0.22695049037,0.256760788828
85007188092,392.2124,513.5596,844.8016,392.272626923,513.519682692,844.817878846,0.307253660368,0.616379298872,0.70240664076
85007188096,403.9566,514.1532,862.1093,403.949017308,514.112980769,862.099790385,0.407507156734,0.314098201634,0.227803601631
85007188104,412.4452,510.7923,856.4478,412.434251923,510.775213462,856.453907692,0.25092121389,0.394798983627,0.433427082483
85007188127,422.0176,507.9109,845.9888,422.053088462,507.911209615,845.995313462,0.209129378207,0.303189662412,0.461562679381
85007188139,427.8396,500.4746,862.0432,427.849775,500.456792308,862.045369231,0.171401458076,0.269139280647,0.233357081277
85007285784,374.1749,430.6143,857.5472,374.179192157,430.595439216,857.610113725,0.445296199617,1.57602209321,1.43319398718
85007285785,396.9476,472.7527,853.0614,396.962,472.730303922,853.081439216,0.425269132647,0.315090772105,0.237370175248
85007296160,382.1688,451.4775,824.3671,382.170364706,451.475152941,824.371219608,0.106651381575,0.19187805669,0.213883601735
85007296162,394.7379,474.4634,829.7323,394.71672549,474.455180392,829.706705882,0.408964615141,0.246250858168,0.286486766691
85007296163,383.721,431.1954,835.8805,383.718466667,431.199011765,835.896386275,0.212082700037,0.405913473147,0.359337946816
85007296164,382.507,460.8884,838.4637,382.498068627,460.862554902,838.466192157,0.385892346803,0.349302829695,0.244153683501
85007296165,383.5837,459.17,840.0541,383.579684314,459.166237255,840.033884314,0.300592605077,0.200262662716,0.173504392207
85007296166,396.6952,433.0998,850.4362,396.698639216,433.117282353,850.450468627,0.136972030026,0.325726757286,0.332363992688
85007296167,407.571,454.5334,846.3077,407.653256863,454.557894118,846.352913725,0.19580667941,1.25767936821,1.22319259238
85007296168,414.1293,433.6662,844.5328,414.131790196,433.663078431,844.535021569,0.136411404862,0.175144428744,0.216414906394
85007296169,407.4181,471.5192,849.4025,407.439160784,471.519794118,849.397964706,0.128877942137,0.303788893839,0.267528664025
85007296170,416.298,464.4653,846.9185,416.251862745,464.467172549,846.922890196,0.123851332817,0.376334483725,0.400519983459
85007296240,418.2541,437.1314,836.9572,418.247205882,437.137578431,836.969176471,0.186127787376,0.243007875841,0.270036556784
85007296241,418.4001,439.0486,840.0129,418.402405882,439.04,840.027111765,0.269124102725,0.20263289499,0.227813202285
85007296253,430.5506,476.7268,844.7593,430.537696078,476.764733333,844.770545098,0.54906928999,0.249496417158,0.397686132852
85007297260,371.4749,459.7885,875.9735,371.453141176,459.790937255,875.992729412,0.385113604923,0.897973661483,0.959189233595
85007297261,375.6776,459.7775,875.4451,375.668141176,459.763247059,875.430872549,0.365833067567,0.417135376848,0.221135695585
85007297262,375.1832,435.338,900.0897,375.159066667,435.339715686,900.103484314,0.141288989007,0.411390636079,0.351980594914
85007297263,375.8217,495.4123,885.2257,375.820019608,495.412423529,885.203354902,0.236605544525,0.433827678873,0.348075936601
85007297264,366.3811,497.6063,889.7752,366.379072549,497.599819608,889.76557451,0.118196645714,0.278431693252,0.315763221033
85007297265,351.5224,496.9404,863.9162,351.511592157,496.919635294,863.900156863,0.220207093545,0.279841404115,0.25356454234
85007297510,349.8359,485.5162,821.2089,349.929623529,485.545333333,821.097805882,0.410447919942,2.12356283648,2.23163310358
85007297511,350.7155,484.3749,822.323,350.697139216,484.373903922,822.31562549,0.118513729203,0.210676107789,0.195362103007
85007297512,370.8971,481.3486,825.5949,370.945521569,481.320488235,825.624052941,0.182463346573,0.56096435305,0.477714300376
85007297513,338.1537,478.3836,828.4484,338.189841176,478.397517647,828.441441176,0.216114521611,0.510356122842,0.437862855547
85007297514,367.4772,464.4653,837.6797,367.485413725,464.496554902,837.673960784,0.383838521081,0.248689885162,0.288278033757
85007297515,368.1504,433.0974,845.2014,368.126409804,433.081311765,845.177847059,0.210337289683,0.362169874719,0.401305355597
85007297516,367.6269,460.0041,842.7049,367.621994118,460.002082353,842.727545098,0.436239269233,0.348813100699,0.265888030068
85007297517,337.7374,464.0488,843.4631,337.729592157,464.050829412,843.483019608,0.137715518157,0.215947346757,0.179435535085
85007297518,368.4991,476.2265,846.7001,368.508641176,476.216762745,846.716007843,0.156785563618,0.198539879798,0.228656696584
85007297519,347.2092,477.4812,845.0893,347.207903922,477.468127451,845.098556863,0.201880628979,0.405871648286,0.355150102734
85007297520,356.9456,435.783,850.6183,356.932870588,435.773813725,850.609256863,0.150332244011,0.223915430958,0.200043705031
85007297523,332.5872,425.9718,834.8971,332.575545098,425.977578431,834.899733333,0.151208932892,0.354179597209,0.276220029899
85007297530,337.8597,483.8045,859.7617,337.845211765,483.802319608,859.767986275,0.175408235851,0.210232051179,0.27951117297
85007297531,369.8535,434.0686,862.2046,369.908788235,434.099235294,862.187841176,0.306890090622,1.1068395017,1.04003904767
85007297538,371.8827,423.1585,857.8797,371.858021569,423.157901961,857.864794118,0.278185176696,0.364228682854,0.390242720451
85007297539,362.2508,491.4376,857.4216,362.276111765,491.400194118,857.433298039,0.20958659947,0.612545246655,0.574197953874
85007297553,372.1501,481.1827,854.0179,372.156827451,481.192282353,854.01285098,0.149157316218,0.296876479473,0.331948744309
85007297621,356.7644,447.7417,870.7733,356.779398039,447.754541176,870.762768627,0.315960663891,0.232484247749,0.17617494836
