#Id,x_center,y_center,z_center,c_bdmv,c_bdmv_max,c_bdmv_min,c_bdmw,c_bdmw_max,c_bdmw_min,r_vir_bdmv,r_vir_bdmw,n_vir_bdmv,n_vir_bdmw,n_tot
85002147435,486.761800,491.109900,517.124100,10.133777,11.087373,9.171704,6.832449,7.655796,5.985941,0.243297,0.183334,184,165,193
85005265262,478.864400,494.856400,453.497100,4.067789,5.421048,2.719163,2.002071,3.294148,1.000127,0.164995,0.129265,64,59,73
85004141346,506.616800,464.599000,509.051900,9.926157,11.702158,8.201346,7.518724,8.593845,6.422922,0.186551,0.138948,84,71,95
85007784624,505.295100,482.370800,493.887900,3.922440,5.154455,2.687066,1.533517,2.803280,1.000022,0.149254,0.107906,41,33,47
85001139208,542.616600,503.890200,450.718700,7.120846,7.770967,6.475460,5.144076,6.005582,4.273171,0.290677,0.213536,319,262,375
85005076118,548.564300,464.777400,509.338400,5.913096,6.954169,4.897947,4.737848,5.816943,3.645586,0.163781,0.124370,59,45,76
85000343591,452.925400,481.182300,511.572500,9.767350,10.189425,9.337231,6.494456,7.120632,5.853318,0.450391,0.343285,1186,1077,1232
85006192126,477.719200,522.356000,458.920200,5.236575,6.461709,4.016589,3.163367,4.708731,1.873214,0.155341,0.127685,54,46,61
85007501972,475.610400,464.889700,527.600200,6.400541,7.440594,5.342067,5.065737,6.405149,3.747827,0.153027,0.117050,44,40,49
85007769562,543.168000,483.040800,509.692600,6.267249,7.786590,4.729672,5.272389,7.392425,3.110620,0.134547,0.103932,35,29,47
85007387296,505.898500,465.813400,490.474900,1.244068,2.804971,1.000124,1.000046,2.386746,1.000046,0.134399,0.102253,33,27,50
85005146296,547.729400,530.658600,515.623700,4.711167,5.761359,3.639567,3.289750,4.590243,2.088865,0.176786,0.133170,68,66,75
85004397073,540.002000,548.770100,484.008800,5.054437,6.025956,4.079832,4.939457,6.033407,3.848553,0.217030,0.144554,86,85,89
85008353760,507.181900,506.260900,454.357700,4.094521,5.249573,2.957546,2.235717,3.549035,1.086368,0.143913,0.115377,38,34,43
85008504270,490.265700,529.205300,481.940600,1.266115,2.486608,1.000007,1.000066,2.251822,1.000066,0.135180,0.106856,35,29,42
85001637613,513.393900,469.385700,497.737800,6.830659,7.651551,5.999443,5.060384,5.925688,4.186253,0.254296,0.189856,212,181,257
85008367825,500.174700,465.296100,454.962900,9.437923,11.903827,6.979800,9.576241,12.493399,6.607131,0.113895,0.078185,14,13,43
85006200793,484.540400,460.006300,465.128400,5.501307,6.497094,4.505539,3.987514,5.281319,2.675885,0.157248,0.118560,52,43,61
85003508058,547.078000,537.404200,521.401600,5.576143,6.688941,4.447025,3.266549,4.453367,2.102239,0.199156,0.151391,105,96,114
85002919061,526.918800,512.542500,506.019900,8.144032,8.981498,7.315359,5.337399,6.216010,4.435889,0.217543,0.163917,132,116,139
85001217912,546.805400,522.683300,480.532400,7.350255,7.976369,6.737319,5.254798,6.131159,4.360247,0.290722,0.214548,319,266,350
85001991167,500.015100,507.225600,514.921600,3.772505,4.850864,2.674300,3.002219,4.211111,1.806764,0.232036,0.162100,161,114,209
85006110465,453.550400,459.595700,483.437000,3.559888,4.845252,2.279728,2.165790,3.360389,1.347077,0.160857,0.117620,47,38,62
85005399912,484.981300,540.062400,451.640500,10.252204,11.761524,8.771095,6.311677,7.712980,4.925742,0.164860,0.135731,69,64,71
85007516473,465.855400,477.171700,500.047100,3.831850,5.075259,2.578280,2.105096,3.516474,1.008524,0.154734,0.107310,43,35,49
85002046702,464.285300,473.816000,530.180300,6.324126,7.167433,5.459300,4.010283,4.999386,3.010837,0.242554,0.186428,192,167,203
85004187675,504.758900,505.409400,511.405900,4.246501,5.655770,2.866569,2.617708,3.783220,1.433222,0.175085,0.126831,64,55,94
85000740021,471.608300,537.463900,466.128300,8.459586,9.073536,7.855626,6.068056,6.802179,5.334231,0.346776,0.258577,539,458,582
85007127575,451.276400,496.286200,508.562600,2.788661,3.975198,1.629004,1.160191,2.496862,1.000014,0.156017,0.111800,47,37,52
85000815390,537.216100,547.729700,523.410600,7.176396,7.752612,6.586029,4.800156,5.671911,3.930432,0.340374,0.261801,515,475,528
85006798715,534.579200,469.541800,460.522800,4.054734,5.527669,2.608663,3.619871,4.963615,2.249965,0.151154,0.115865,44,41,55
85006013305,499.205400,515.455800,483.021600,9.355580,11.002392,7.668475,6.190693,7.562160,4.790560,0.156620,0.112198,51,37,63
85004141332,505.464800,470.220900,534.725000,5.240789,6.169281,4.317599,3.420754,4.509425,2.335414,0.187912,0.139018,84,74,95
85004308062,485.873200,530.352600,534.356000,4.291750,5.330981,3.251805,2.485337,3.939162,1.102951,0.186667,0.140078,83,73,91
85008661939,458.459000,487.076300,541.111600,2.667794,4.097133,1.848021,1.447782,4.157112,1.000208,0.128199,0.086486,26,16,41
85006013301,470.807600,509.635900,476.129800,4.396780,5.435286,3.371433,2.676266,4.093347,1.289914,0.155948,0.111275,45,36,63
85000930408,483.227600,527.252400,549.672900,2.398657,3.538361,1.673146,1.474320,2.705580,1.001855,0.314546,0.226558,402,309,462
85003745866,458.729200,523.751800,466.193700,5.505380,6.553276,4.453434,3.609803,4.720487,2.508828,0.196896,0.144868,96,82,106
85000175432,532.555400,487.796600,521.829900,7.013244,7.535476,6.481466,4.905293,5.686985,4.264608,0.528320,0.392267,1901,1610,2273
85005846695,473.839400,466.225600,526.897300,2.785929,4.006169,1.722075,2.002957,3.344383,1.001021,0.154761,0.108381,48,32,65
85004400995,510.713200,473.352800,465.661200,6.666381,7.554728,5.792706,4.961620,6.017442,3.896783,0.189324,0.137480,81,68,89
85006789070,512.628100,493.795400,469.297700,6.494775,7.585919,5.404459,4.565073,5.618476,3.527906,0.154525,0.112177,45,37,55
85008679836,471.571700,461.244800,522.037800,4.761801,5.758108,3.768807,3.725415,5.682461,1.727434,0.177802,0.120104,39,38,41
85003420657,489.420300,516.170200,498.075300,8.823960,10.101307,7.554657,6.474067,7.268107,5.674621,0.188804,0.150179,97,88,117
85008199676,458.577900,539.201800,482.288800,4.292718,5.389717,3.226011,2.777548,4.041584,1.479832,0.153764,0.106452,42,36,44
85004186253,488.404000,464.688400,467.065400,6.723067,7.576605,5.853891,4.513470,5.475109,3.541812,0.185899,0.144396,86,79,94
85005137744,476.241300,496.020800,453.175800,4.989062,6.231390,3.738215,2.475069,3.699161,1.229179,0.157803,0.116914,47,39,75
85007633890,483.688300,526.685700,499.457000,3.045158,4.209196,1.877271,2.146438,3.750631,1.000518,0.150778,0.111886,43,41,48
85006284445,486.760800,519.730500,465.950800,9.260007,10.543650,7.985246,6.680714,7.869885,5.463154,0.160307,0.123160,56,51,60
85002918390,483.072400,485.866700,499.500900,6.844425,7.655713,6.035177,4.242940,5.312478,3.182716,0.212433,0.159164,125,113,139
85007925137,508.835400,461.264400,495.410100,1.688245,3.349465,1.322367,1.000070,2.613908,1.000070,0.116637,0.085893,22,18,46
85008367304,527.481700,466.355300,453.812700,8.685846,11.528315,5.918803,9.377837,12.635006,6.165251,0.088813,0.059360,8,4,43
85003815459,535.172800,480.184600,472.111100,5.483812,6.455824,4.523280,3.091113,4.204836,1.978445,0.197908,0.152915,94,84,104
85003242323,546.849400,520.242400,470.556000,4.350717,5.342343,3.376930,2.839446,4.041935,1.660430,0.205083,0.155548,113,96,124
85002734528,497.570500,513.223900,497.759100,12.135117,13.492459,10.778963,11.117054,12.961359,9.287905,0.217328,0.149275,124,89,149
85001188822,519.247400,476.673300,477.817500,9.765761,10.423261,9.108714,6.990794,7.640824,6.331992,0.296539,0.228055,339,315,359
85004957911,483.125200,456.286800,549.159300,6.928859,8.073950,5.810411,5.147221,6.252598,4.057599,0.166990,0.131448,65,59,78
85001499158,539.959400,540.879300,523.266100,6.571117,7.262775,5.873666,4.843977,5.792383,3.902351,0.269695,0.196367,258,203,282
85006282649,496.800900,503.920700,486.871000,8.177375,9.805891,6.545424,4.399386,5.499211,3.316739,0.164511,0.123359,57,52,60
85003849411,498.810500,478.916800,470.343000,11.410344,13.599420,9.213761,8.595659,10.547107,6.696137,0.195053,0.147504,95,81,103
85007392004,525.315200,513.569500,526.765300,5.171558,7.271553,3.112120,3.604497,5.016013,2.190241,0.159922,0.111733,43,35,50
85002364830,456.309900,494.692400,489.960500,5.442660,6.302919,4.601767,3.536209,4.622174,2.426656,0.234851,0.179061,164,148,174
85005928597,454.769300,514.555300,495.255200,7.154967,8.370435,5.938478,4.497423,5.630669,3.378130,0.163260,0.113345,55,43,64
85001474009,529.212200,536.013700,529.326100,5.984511,6.791791,5.184565,4.280846,5.224698,3.325747,0.274871,0.203152,269,226,287
85003266201,532.089700,537.355200,502.345400,9.397914,10.338999,8.474438,6.209386,7.066099,5.339792,0.206595,0.154590,113,97,123
85006789085,542.547700,491.633700,490.421400,5.336144,6.388152,4.307840,4.309319,5.342215,3.248064,0.166754,0.117260,49,42,55
85003503821,497.891700,499.351200,532.206500,5.886582,6.792009,4.982388,4.691120,5.672241,3.735036,0.206055,0.147633,105,84,114
85003745302,495.067100,507.519700,514.460100,7.043164,7.955413,6.112891,5.360278,6.289985,4.407685,0.197819,0.148203,97,81,106
85004265602,533.315400,511.679600,489.521100,10.011098,11.663227,8.327105,7.157688,8.415222,5.869841,0.186299,0.134641,80,68,92
85004900642,463.693800,463.670400,530.490500,9.102954,10.626611,7.553644,6.381683,7.891449,4.894527,0.165539,0.118851,59,49,79
85006200820,473.943500,460.397300,521.950300,2.058784,3.541512,1.000121,4.301736,5.898225,2.704339,0.158066,0.096114,47,23,61
85003149987,454.018300,452.153200,487.674300,6.385414,7.293255,5.461569,4.160845,5.295466,3.030236,0.208746,0.157086,118,103,128
85001939926,497.618200,466.493700,459.453400,9.586767,10.384916,8.809472,7.157529,8.107243,6.213252,0.248934,0.181557,195,162,215
85002806388,516.288100,474.039900,505.115700,4.838888,5.745603,3.926112,3.429756,4.560364,2.280821,0.204041,0.144770,107,82,145
85008350594,474.380100,542.963000,510.715900,1.000518,4.732381,1.000518,1.000033,2.372690,1.000033,0.073919,0.282845,4,41,43
85004495217,544.676900,517.018100,539.386200,3.294185,4.512139,2.084804,2.209065,3.562456,1.342378,0.181619,0.132783,78,61,87
85000710956,535.486900,454.317200,510.843000,8.601240,9.057956,8.150114,5.819134,6.556135,5.101583,0.354266,0.266052,575,500,606
85003923025,483.720000,536.608000,548.129900,6.398574,7.341213,5.431604,3.611700,4.630065,2.581696,0.195281,0.146062,94,84,101
85000937727,480.001600,515.140400,466.833100,8.923616,9.845126,7.982112,6.677087,7.413521,5.943019,0.304615,0.224929,366,301,458
85000218450,530.071000,456.191500,476.245100,7.748514,8.177325,7.316617,5.575826,6.272079,4.907212,0.513555,0.381199,1741,1472,1868
85006587085,546.877700,456.384500,491.769000,9.905534,12.775651,7.087158,5.974037,7.196948,4.721055,0.151643,0.119297,46,40,57
85002606350,468.076300,481.975500,481.047600,8.787562,9.664807,7.889265,5.928835,6.850267,5.031369,0.224696,0.167387,144,128,157
85002471798,549.439900,467.421900,512.249200,8.859040,9.573303,8.143580,6.639998,7.422216,5.849243,0.236444,0.172261,150,134,166
85002076670,498.045200,492.604300,476.712200,7.847735,8.597805,7.102604,5.336904,6.425144,4.260258,0.222025,0.170367,138,126,200
85008367326,532.171000,457.340900,492.638500,6.025879,7.383326,4.693771,5.387630,6.614210,4.167874,0.131622,0.112351,37,36,43
85005017358,487.969000,522.643100,456.841900,12.831945,14.871976,10.816543,13.986487,16.184660,11.788205,0.170078,0.121676,69,47,77
85003655427,503.172900,538.011500,510.268500,7.595087,8.970982,6.201362,3.752511,5.120222,2.418238,0.153439,0.104021,45,31,109
85005340470,526.735400,544.731100,535.330400,7.126956,8.594685,5.616970,4.916485,5.977853,3.835083,0.171539,0.127546,64,52,72
85006912955,535.520900,549.316500,521.853400,6.393551,7.562091,5.227319,4.918270,6.074160,3.774260,0.155715,0.119584,49,40,54
85008367341,516.105700,466.714900,500.507200,6.576800,7.839871,5.344513,5.902006,7.061638,4.727763,0.128608,0.116993,41,39,43
85003561531,461.869800,515.105200,469.208000,1.000007,2.226408,1.000007,1.000029,2.348137,1.000029,0.184447,0.119494,79,42,112
85005266046,504.084500,543.199500,484.611000,7.634428,9.506673,5.782952,5.605469,7.746689,3.522862,0.170052,0.123227,62,50,73
85008216529,484.735700,472.001300,456.708000,3.574445,4.714454,2.413080,3.654153,4.827533,2.506499,0.162777,0.113483,40,38,44
85007373637,474.673600,466.696800,526.137900,7.087368,8.291036,5.889964,5.021885,6.211701,3.820695,0.147601,0.110067,43,35,50
85002936019,509.680100,514.025100,491.716600,10.288946,11.349658,9.204566,7.579404,8.425907,6.725583,0.218622,0.162960,131,114,138
85004692839,520.790500,495.718000,517.924000,6.854129,7.949686,5.738374,4.324019,5.379338,3.290804,0.178249,0.135706,72,62,83
85007373617,470.837100,508.491100,494.587100,8.078749,9.971767,6.233769,6.543765,7.420403,5.671507,0.137556,0.118265,48,46,50
85001252236,522.700600,534.255200,494.357800,8.196904,8.756936,7.643114,5.565692,6.368636,4.779684,0.296851,0.226346,335,307,340
85006190552,451.787800,504.256300,500.285700,1.759711,2.980247,1.000317,1.000107,2.257685,1.000107,0.139262,0.094826,38,23,61
85001991178,497.353200,484.039800,528.564100,6.478475,7.357356,5.619812,4.412407,5.351245,3.480740,0.243095,0.186165,197,171,209
85001518914,471.159000,538.322300,467.309700,8.932379,9.704640,8.153279,5.983685,6.729855,5.258941,0.271294,0.204626,248,227,278
85007392005,545.059600,527.035200,530.584600,2.718343,3.854902,1.863214,2.298567,3.606591,1.183077,0.157666,0.108650,47,33,50
85007402801,464.657700,538.813200,544.377700,4.944026,6.656883,3.263067,101.437508,128.611030,74.256138,0.146220,0.078668,42,12,50
85001889740,532.865200,522.788800,495.618600,4.020010,4.984811,3.058071,3.055716,4.129828,2.024223,0.252112,0.177650,198,150,221
85008504263,468.987000,518.498100,478.665600,8.995671,10.796337,7.188988,8.555303,11.032482,6.069701,0.134596,0.098320,32,25,42
85002430758,525.618500,504.087900,457.730100,5.341598,6.220863,4.468466,3.380040,4.422541,2.315501,0.230417,0.174497,161,144,169
85006013481,535.396400,476.710200,528.241100,6.960965,8.268712,5.626293,5.509010,8.145085,2.903666,0.153352,0.107372,45,34,63
85000903397,542.845200,523.218300,533.789000,6.278531,6.949695,5.620076,4.896782,5.807458,4.003357,0.317393,0.226900,413,309,476
85007648209,509.476300,467.964900,452.719300,2.295711,3.621009,1.278481,1.400701,2.855978,1.400701,0.135843,0.087252,30,17,48
85007925169,505.055200,470.999500,456.990600,9.175613,10.317916,8.021699,5.601505,6.814217,4.390547,0.151333,0.113596,39,37,46
85001440101,458.063000,461.828400,509.358500,5.617028,6.562800,4.697091,4.091730,5.105907,3.084821,0.228525,0.167291,149,126,294
85000664108,538.670700,545.728900,524.556900,7.316305,7.850830,6.784088,4.813360,5.666830,3.971044,0.370847,0.281023,641,591,649
85006013366,473.359200,456.712900,526.052400,8.166874,9.961443,6.345423,6.283295,7.605441,4.958272,0.162093,0.123409,52,42,63
85008074307,545.186800,538.695600,506.025700,8.987063,10.467838,7.525580,7.708454,9.135216,6.295831,0.139663,0.120327,43,41,45
85003850574,541.696500,537.510600,506.231500,5.939746,6.852918,5.049337,3.783930,4.899612,2.875051,0.188798,0.143136,86,77,103
85004308958,505.869300,545.248100,482.783900,9.079512,10.115024,8.029163,6.491325,7.748657,5.252458,0.189455,0.142626,88,71,91
85000843835,455.625800,459.301800,514.154400,9.015041,9.542842,8.494626,6.062105,6.771126,5.333463,0.333958,0.258493,493,451,510
85004025343,530.625700,523.971700,496.806700,4.153654,5.259398,3.078495,3.060725,4.187393,1.901924,0.202012,0.140410,90,74,98
85007769160,477.789800,540.159100,480.311100,2.412023,3.639256,1.549612,1.313378,2.593081,1.000084,0.144932,0.117061,45,40,47
85004685250,461.970900,541.507000,491.423200,4.743434,5.765170,3.694033,3.251305,4.557157,1.950245,0.164895,0.120938,56,49,83
85002136114,523.397800,490.365500,452.029500,7.893893,8.720289,7.049362,5.398609,6.325217,4.445295,0.239405,0.178714,183,156,194
85007648755,495.796100,490.962100,518.122300,2.030292,3.482168,1.000032,1.321585,2.695592,1.000002,0.132099,0.099042,30,25,48
85002096181,534.041400,456.654800,484.970200,5.773585,6.577512,4.972483,4.113911,5.092494,3.129492,0.246218,0.176926,181,150,198
85006799058,476.362200,478.516100,456.176600,2.507323,3.692154,1.443434,8.332436,14.664294,3.842608,0.423219,0.052861,53,2,55
85001965913,541.080700,535.063000,533.820200,7.080425,7.774567,6.377692,5.142194,6.027516,4.234445,0.244853,0.182189,183,160,212
85008504335,458.069600,548.101600,519.320600,2.330761,3.611276,1.325891,1.391403,2.629710,1.000003,0.139067,0.100738,36,27,42
85004356676,486.106200,476.820600,461.513300,9.628752,11.635902,7.615227,7.769452,9.025720,6.493955,0.180595,0.126737,68,55,90
85004223588,545.526100,518.061000,472.267400,4.633592,5.771393,3.525456,3.627872,4.740378,2.490979,0.176768,0.135085,72,67,93
85004964205,524.677800,471.672400,483.399200,10.715529,12.046444,9.390797,7.326726,8.287398,6.360535,0.182756,0.134469,73,66,78
85006691259,539.273600,484.922600,485.700300,3.785837,4.885305,2.683504,3.181649,4.268519,2.076991,0.154630,0.122520,53,49,56
85005613574,457.397800,495.267100,539.782500,4.024221,5.292747,2.769998,2.772964,4.135381,1.389964,0.166023,0.123283,56,48,68
85002654001,517.548300,527.879900,542.433400,3.377124,4.444108,2.334277,2.188645,3.357791,1.351290,0.222283,0.162175,140,115,154
85003507011,519.581500,482.761800,491.483700,6.555845,7.490202,5.638101,4.825315,5.875267,3.794305,0.199766,0.144077,99,82,114
85002364835,493.116300,512.096700,506.961800,9.736941,10.757588,8.694952,7.292808,8.177606,6.431232,0.232351,0.173212,162,137,174
85007262071,499.255200,490.348900,480.465500,4.602058,5.757209,3.419849,3.069565,4.321725,1.795564,0.149820,0.113470,43,36,51
85007909471,484.298300,530.450600,518.404800,3.908492,5.162734,2.656136,2.807936,4.136585,1.449066,0.149428,0.112925,41,39,46
85005017525,525.404400,499.732700,460.700100,11.388576,12.813218,9.940089,7.311058,8.363771,6.260444,0.179099,0.132584,73,66,77
85000641453,524.622900,454.099900,486.633800,4.584135,5.455845,3.690116,3.743319,4.765521,2.743571,0.287010,0.199734,305,212,672
85002604635,472.498500,540.294400,513.861300,3.611806,4.670347,2.538486,2.512107,3.667429,1.633390,0.206386,0.146779,114,82,157
85002669658,501.216300,477.783200,482.037800,8.385370,9.295243,7.481365,6.091441,6.863944,5.296104,0.221289,0.163667,137,117,153
85002938462,506.200700,502.945100,512.274100,6.165822,6.995108,5.331126,3.888363,4.964031,2.816765,0.209937,0.156815,120,99,138
85000617344,475.506800,491.908700,456.538400,8.590856,9.108142,8.087616,5.450573,6.198160,4.695107,0.374906,0.290427,692,650,698
85006293125,533.687100,455.804100,503.662300,3.370441,4.862321,1.846107,2.093605,3.398403,1.113686,0.162925,0.121953,56,47,60
85004182580,507.572300,493.391400,488.407800,5.896015,6.804244,4.990920,3.829039,4.917780,2.729875,0.181230,0.144978,85,77,94
85007925665,477.932200,475.576900,524.021500,5.451220,6.899489,4.031173,4.576916,5.987617,3.131701,0.139532,0.113027,43,37,46
85000014066,475.164700,487.638000,455.301600,6.345053,6.876817,6.076403,4.126120,4.944251,3.923378,1.042955,0.789544,14726,13107,15051
85001842283,469.437100,503.516800,461.087900,6.979109,7.719376,6.253288,4.647035,5.622458,3.678322,0.262427,0.195121,213,190,227
85001431051,504.147900,509.284300,510.362400,9.648394,10.438202,8.837616,6.497940,7.268470,5.709767,0.279755,0.213718,284,259,296
85004308125,458.722200,480.208500,530.596100,4.480437,5.531395,3.411310,2.931055,4.103746,1.971785,0.205851,0.141014,89,81,91
85004685272,493.616600,542.111600,507.441000,9.195310,10.922559,7.516093,6.689050,7.712226,5.661170,0.185601,0.135792,78,67,83
85008504321,474.138500,535.172700,502.679800,6.202019,7.609023,4.821081,3.859322,5.002433,2.714395,0.140787,0.103297,33,30,42
85007387353,548.853800,483.832000,460.101700,3.697412,4.911018,2.491637,1.713289,2.954056,1.001841,0.150830,0.117651,44,35,50
85006786837,492.497400,498.077100,502.469800,11.779316,13.440309,10.125373,8.013752,9.413914,6.649867,0.158700,0.120352,50,44,55
85004536199,449.970300,542.663400,498.796400,6.307219,7.222928,5.406114,6.210974,7.331791,5.117865,0.173840,0.133826,67,62,86
85007633843,457.654800,514.467500,477.321600,5.787849,6.808022,4.766123,4.855209,5.870563,3.810649,0.152582,0.114749,44,39,48
85000678489,478.009100,523.593000,460.010100,8.923515,9.690869,8.146321,6.756605,7.481311,6.037163,0.266494,0.196906,249,203,635
85008350953,547.645700,469.157900,514.154600,2.221878,3.509449,1.110284,2.253350,3.693521,1.000159,0.151038,0.120667,40,38,43
85002880141,489.533500,486.337400,516.655900,10.158907,11.293945,9.025108,6.325886,7.282417,5.361093,0.210596,0.158631,121,113,141
85000926316,529.305700,537.892700,519.233800,6.492332,7.209887,5.761584,4.262489,5.195474,3.317844,0.319573,0.242873,423,379,464
85004186138,509.517700,485.392100,463.372700,10.495113,11.864683,9.093629,8.356077,9.384112,7.355102,0.182504,0.137390,78,64,94
85004844800,481.676800,463.221900,530.986900,2.983300,4.060074,1.973073,2.385277,3.558902,1.377683,0.186255,0.139866,75,72,80
85005621949,473.701000,480.438200,461.694000,4.380680,5.567394,3.203175,2.155937,3.350554,1.376199,0.162072,0.126831,62,56,68
85005137198,494.688500,499.704100,533.593800,11.641568,13.086996,10.236734,7.773379,9.092124,6.491056,0.175507,0.134540,69,64,75
85007023607,476.261000,477.926300,454.436400,1.000084,4.380173,1.000084,1.000689,2.872516,1.000689,0.061718,0.061718,2,2,53
85002200938,474.187100,472.403200,523.780500,5.825248,6.634691,5.034404,3.613423,4.602386,2.666286,0.238139,0.182167,180,160,188
85002000198,487.293700,523.240200,515.497700,2.473167,3.624930,1.641386,1.620920,2.837894,1.001183,0.239385,0.169140,181,128,208
85002057350,484.424100,472.565500,490.296400,8.468241,9.252277,7.697946,6.038466,6.916041,5.176272,0.243961,0.183395,189,163,202
85001218226,450.755200,487.299900,509.488100,6.825940,7.536889,6.116757,4.653891,5.579418,3.735248,0.266357,0.201219,257,217,350
85005331786,464.688100,507.229200,451.166600,3.055561,4.239243,1.875921,1.791428,3.230318,1.000026,0.173672,0.128718,66,53,72
85006022825,511.129400,476.947700,501.223400,7.129025,8.452243,5.788821,4.846984,6.067288,3.660860,0.161786,0.122946,58,51,63
85002176964,454.345000,477.249100,450.993600,4.423816,5.464260,3.378309,3.510321,4.575886,2.458831,0.222135,0.156611,139,101,190
85006284726,542.178900,490.480600,481.847300,8.195040,9.341493,7.033074,4.710022,5.853565,3.543415,0.165430,0.126904,55,52,60
85004908749,518.100000,528.996300,517.144200,10.806555,12.090019,9.543868,6.996967,7.943013,6.026680,0.181142,0.137925,74,65,79
85006576001,523.916000,475.816200,519.587300,3.882288,4.910183,2.849159,2.458755,3.928030,1.001060,0.143687,0.124099,54,51,57
85004269592,460.155500,478.723300,493.201000,6.578369,7.724452,5.448374,4.571789,5.583219,3.537989,0.185909,0.135958,80,67,92
85007387769,483.840100,486.903100,497.059200,9.812334,11.434910,8.200461,4.727027,5.923097,3.500256,0.142328,0.113219,39,37,50
85006575814,488.342300,505.066000,490.321700,1.118006,2.456829,1.000042,1.000030,2.384707,1.000030,0.154905,0.125674,52,47,57
85003745267,460.521100,513.511600,484.361600,10.457639,11.650641,9.242889,8.086605,9.443531,6.703051,0.200043,0.144833,99,82,106
85001866685,543.579500,510.540400,507.787700,2.878404,3.999772,1.926517,1.937678,3.132777,1.256284,0.240697,0.171763,178,132,224
85007010690,464.001500,458.144100,528.868800,3.518571,4.632543,2.420501,3.488267,4.651721,2.323253,0.164380,0.124387,48,44,53
85001214645,546.182900,522.050400,475.580900,11.487171,12.287936,10.705332,7.881383,8.462409,7.311380,0.296834,0.226790,338,308,351
85001965911,530.556300,541.999000,511.478500,5.083526,6.042786,4.147838,3.481022,4.576082,2.406515,0.250981,0.188256,208,177,212
85003590527,475.542600,491.304200,455.895300,5.958854,6.793276,5.102910,4.529170,5.619225,3.466370,0.201213,0.143515,96,80,111
85003750053,516.920700,512.985900,542.872100,5.804182,6.673182,4.919511,3.555162,4.631157,2.483619,0.196426,0.148684,98,86,106
85005144020,512.546600,478.291900,493.377100,5.580556,6.558917,4.608548,3.670694,5.193006,2.112412,0.180457,0.131698,70,59,75
85002606860,528.303200,501.058300,502.227000,8.925035,9.831659,8.041913,7.138704,7.966269,6.306713,0.222452,0.163684,137,112,157
85006023069,495.069100,479.446200,458.341600,12.368437,14.001581,10.769336,10.133058,12.235815,8.010401,0.164038,0.128851,59,53,63
85000319625,530.296300,491.876400,522.304600,7.532010,8.014778,7.051029,4.884354,5.676344,4.125467,0.463593,0.353315,1290,1169,1318
85008202359,476.380500,507.321500,462.280100,3.667799,4.806989,2.543369,2.466888,3.694540,1.425267,0.138568,0.110962,40,35,44
85007144983,510.728800,538.200100,533.718600,6.601475,8.305279,4.887955,6.727308,8.082408,5.409234,0.152897,0.110019,46,32,52
85004737174,456.413100,451.060500,539.274800,3.885721,5.091999,2.688513,4.165358,6.873690,2.565343,0.165897,0.105821,56,31,82
85001478387,490.921300,536.892500,463.081400,10.835957,11.938652,9.712885,9.226914,10.322915,8.125881,0.255855,0.184748,214,166,286
85008350648,490.695800,509.562000,495.611200,3.220554,4.369573,2.063133,1.726743,3.225599,1.000158,0.130329,0.110952,34,32,43
85002996239,493.555600,514.435100,507.246400,4.480816,5.510956,3.466789,2.855332,3.948085,1.909205,0.223740,0.161823,128,114,135
85000999514,463.318100,512.516800,475.076200,5.541332,6.359016,4.733023,3.804876,4.803909,2.829975,0.309964,0.227861,386,316,429
85003532269,499.587400,504.904000,473.671300,8.177649,9.046411,7.292249,6.357986,7.175671,5.521766,0.208023,0.156174,106,100,113
85003315856,456.945800,505.501100,482.351500,7.930848,8.786204,7.084848,6.042519,6.930604,5.143128,0.212851,0.152836,112,96,121
85004396142,472.669300,510.226300,499.430800,7.510755,8.908782,6.145927,5.619168,6.908715,4.312246,0.184709,0.136955,77,67,89
85004908756,549.657500,532.534600,549.558900,6.448952,7.295117,5.616742,5.219426,6.163071,4.277295,0.184146,0.133718,74,60,79
85007010615,454.638300,463.871400,541.746400,4.723716,6.156725,3.305075,2.925067,4.198571,1.631816,0.148972,0.116041,43,35,53
85005398840,506.317000,456.561000,537.397400,5.289151,6.201241,4.365934,3.239571,4.446596,2.054506,0.173874,0.129398,64,57,71
85006100595,510.041500,450.095000,534.089500,12.670808,15.403682,10.011927,10.373918,12.156144,8.554356,0.167907,0.119465,57,45,62
85003590794,472.279300,527.621700,467.137500,3.604924,4.764710,2.432675,2.289736,3.475490,1.323790,0.205456,0.149918,101,87,111
85004536259,460.107800,452.005600,537.092400,9.139845,10.166833,8.138451,5.420794,6.648207,4.161346,0.189417,0.139241,76,70,86
85003127386,491.226300,475.711000,482.047600,9.719662,10.754160,8.709768,6.105191,7.035406,5.162629,0.212916,0.164499,123,110,129
85003815582,467.604200,458.873600,469.993300,2.952426,4.066953,1.880241,2.056905,3.268009,1.000013,0.191714,0.137526,92,68,104
85001078032,541.856400,546.827800,474.634300,9.477965,10.171395,8.767895,6.420144,7.110742,5.716616,0.307138,0.233522,374,338,397
85006899041,529.748200,519.531400,460.240800,4.691554,6.008057,3.348946,2.928350,4.595245,1.691738,0.160277,0.118515,49,41,54
85001584850,533.324700,545.359500,501.422100,10.163978,10.953767,9.364173,8.053250,8.733037,7.391752,0.268271,0.195281,241,197,266
85001335799,537.512800,482.800400,518.279000,6.409322,7.125087,5.700791,4.311185,5.240991,3.363383,0.280985,0.210804,287,247,318
